Time,Pose.x,Pose.y,Pose.z,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z
1732177623.395978,0.4519004694552461,-0.10445260578924215,0.09258902104715978,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.4958963,0.4519012720638039,-0.1044396645084944,0.09258257353364299,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.5958517,0.45189736107682776,-0.10443768460643806,0.09255077621001283,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.69586,0.4518961259901641,-0.10444342928842645,0.09259047115648172,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.7958603,0.45190672674700366,-0.10445330003380543,0.09259885740462778,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.8957477,0.45192312293631415,-0.1044330185462212,0.09259507583467307,0.0,0.0,0.0,0.0,0.0,0.0
1732177623.995725,0.4518782898126543,-0.10445874087782002,0.09254511378607115,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.095784,0.4518925451488574,-0.10444176465563143,0.09256130120478906,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.1957808,0.4519361475147809,-0.10444282681602497,0.09260799698846729,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.2957885,0.4518898784946921,-0.10446166795398514,0.09259713516489752,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.3957918,0.45187310160966754,-0.10447220781188032,0.09252240174965111,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.495868,0.45190147109813983,-0.10442615887362466,0.09257590121788334,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.5959935,0.45190759792956925,-0.10443522636497046,0.09259101366641871,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.6958697,0.4519017441060109,-0.10444775258998742,0.09258232877000944,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.7958646,0.4518988120183728,-0.10444110294090658,0.09258399393179498,0.0,0.0,0.0,0.0,0.0,0.0
1732177624.895745,0.452755964887927,-0.1045004794945893,0.09290067351404757,0.01370381756631302,-0.0014695198656440927,0.004276489582277129,0.00035301090295216205,-0.000508979438016348,-0.002596453543971441
1732177624.9957836,0.45424333661095545,-0.10455223851292708,0.09325476810498266,0.018652894261434592,0.0006624347031180739,0.002126503868380399,-0.0004888361391679182,0.005732641877581829,0.0033900276870997142
1732177625.0957422,0.45776488581384245,-0.10447960825386451,0.09278497519534125,0.03758823040743775,-2.2639008495674295e-05,-0.009253631214782433,-0.0005245557856814453,0.004153947355155776,-0.001501556417179771
1732177625.1958444,0.46275565162027626,-0.1043831448963243,0.09149396093065597,0.05163604944307709,0.00180091357716253,-0.011556386928223437,-0.0011575472868003856,0.005394739451138116,0.0015162990513765753
1732177625.2959247,0.4693566380683497,-0.10316492300037197,0.09153536790119608,0.06492632854724885,0.013606878271587158,0.001286677553162071,-0.0008625771059189633,0.003013836280491418,0.001344517505175294
1732177625.3958354,0.47795436718412343,-0.10168536087996516,0.09074994790956603,0.08492867419648475,0.015780522192611827,-0.0083828250116936,-5.8178908471412556e-05,0.003951689793057654,-0.001379071246200722
1732177625.4958508,0.48626445427525744,-0.09996315344422355,0.08997149367171567,0.09725984788481819,0.020618443313426688,-0.011788782760328723,0.00027591663334589566,0.0025228532038714824,0.0013003284290250758
1732177625.5958018,0.49727867555576805,-0.09761975265367209,0.08884190122695158,0.10272773153067329,0.021840988047133133,-0.009459686901265259,0.0014713064367401834,-0.004548958875608697,-0.00014283116999175977
1732177625.6957898,0.5077250181913063,-0.09568390170897764,0.08731918726700227,0.10184855365092556,0.017441931221802202,-0.014324851809113966,0.0008112711032958705,-0.0039344808604195435,-0.0004912036957772665
1732177625.7958388,0.5162259228230802,-0.0949752034691419,0.08572530528348404,0.10097571646064593,0.0031992641574598293,-0.018298624420758025,0.0010413407232967103,-0.00031103298258572425,-0.00430047985474194
1732177625.8957918,0.5265420922944323,-0.09562300743752175,0.08416834882492553,0.09253249892418879,-0.008756410461797901,-0.01056095777688531,-0.0008354529337401481,0.0033156962076766015,0.0023055787564436464
1732177625.995797,0.5353763758534809,-0.09629764652419907,0.08403353742333486,0.08111091936124763,-0.004369843734474899,-0.001957108764501826,-0.00010535517012885047,-0.000514021927754017,-0.0011647664419579817
1732177626.095764,0.5441364425652484,-0.09682433962747763,0.08400271714178309,0.08205190458965231,-0.0068007578371963645,0.000255299307905198,0.0009298081452637475,-0.005144587946805219,-0.004246457770947613
1732177626.1957397,0.5506548299898224,-0.09759283521006124,0.08383902305897704,0.08370888653957162,-0.005551173617192473,0.0017970312036489585,0.001298901163061611,-0.008100878160237105,0.004646907646436896
1732177626.2958558,0.5593168664470021,-0.09724475982222029,0.08362228222027272,0.0818139057910171,0.006109061685601215,-0.0036988916470181996,-0.00034713337425570446,0.004660121870034727,0.003039532638851908
1732177626.3958056,0.5677924177491063,-0.0954837240230309,0.08288093544342734,0.07494094738444432,0.016152115795113817,-0.009674353137878898,-0.0008226599623943015,0.002883698125015236,-0.0017078793118313583
1732177626.4959216,0.5733318753875503,-0.0936309270549891,0.08249500069678502,0.0679233497274842,0.02366735127876664,-0.0007830781238756528,0.0012999291342222685,-0.005731664771941578,-0.0017908127969450335
1732177626.5958652,0.5803828563904938,-0.09109526389768977,0.08237770090124213,0.06487830456158863,0.024287634217343344,-0.003766179848847937,0.00048736761184807703,0.005174727279756367,0.0013423369000392094
1732177626.6958423,0.5872251025899228,-0.08863529977197665,0.08199149593054716,0.06785028852904983,0.023864801586004097,-0.0013575951161920096,0.0009391385259369169,-0.0035214630374947346,-0.00011298195762112634
1732177626.795825,0.5952061851045392,-0.08633493668188455,0.08203562275191197,0.0788090394105003,0.019528410962398927,0.000966951225057914,0.0003556889733710714,0.0005167288389700671,0.001181016752228533
1732177626.8958292,0.6037616318332496,-0.08441830433794034,0.08226434081232775,0.08339623552398095,0.018461565335911718,0.004153133762338986,0.0016192828786739891,-0.006846666652475769,0.0005745144370087642
1732177626.9958704,0.6097966035846312,-0.08330595719880954,0.08234716701492395,0.07074815150614897,0.010310716208315725,0.004254477849138819,0.001202381088148608,-0.005429696238748188,0.00039258780373195253
1732177627.0958765,0.6156897366324927,-0.08299586536421652,0.08287689085488424,0.04533449798127953,0.0007035655181671196,0.0002976506760811875,-0.0004169825395176004,0.007320366301516148,0.002404024381720698
1732177627.1958625,0.6186944838211744,-0.08346850131079697,0.08232354530304135,0.02637741156086015,-0.005926601508506496,-0.004274521214324492,0.0010396159938449942,-0.0026467077670282242,0.004635451761337714
1732177627.2958715,0.6195118871468999,-0.08434365103609429,0.08164519264029256,0.006408109086178225,-0.011153882874264448,-0.005614017424927419,0.00027410801138278557,-0.004591467683004426,-0.003388841984069961
1732177627.3958368,0.6202324237945156,-0.08543029253778167,0.08221747127483407,0.006639867158415842,-0.011451719408090054,0.008676502238395053,0.0004477687300172706,-0.003400388536447948,-0.002808058069547221
1732177627.49575,0.6211305009889811,-0.08711028504887856,0.08392629427715396,0.007078608686944775,-0.01497489180419625,0.016199102563915834,-0.0006156233656582447,0.0037784519907882973,0.0037163747258139868
1732177627.5958543,0.6214835734331096,-0.08803422234243674,0.08625911406806652,0.003278063995748112,-0.008279752291549376,0.022438627990754776,9.345840613812428e-05,0.0008332129401594016,0.0005918074227659713
1732177627.6958256,0.6215495628218892,-0.08892285360012578,0.08866875691528321,-0.0006698906847758248,-0.012272750625405145,0.032442777735163436,0.00037310756430994905,0.00034113061647610495,0.0024784717594293
1732177627.7959008,0.6214869027988994,-0.09024865982299365,0.0928954337238412,-0.00034688463317796605,-0.012257336098707888,0.04884602691055427,0.0007605266713762203,-0.002903891864046197,0.00042288664624798994
1732177627.8958764,0.6215438915381702,-0.09132950955933153,0.09969476846352451,0.00034321323791327034,-0.010216198564687107,0.07135231524004466,0.0005944412924969491,-0.0006245714959308058,0.0009110083624492213
1732177627.9958253,0.6217186456914058,-0.09216851080954844,0.10886231904781482,0.0012507205341804656,-0.005673479589159781,0.08998741289429806,3.660754413257919e-05,0.008350293702937234,0.004321116081763752
1732177628.0957975,0.6222072239001649,-0.09205268035130842,0.11782567614343162,0.0049751094615378445,0.0003555042152555439,0.08377688991554191,0.0016966194855712428,0.0006401427706795118,0.0023821999257207438
1732177628.1958404,0.622500300258226,-0.09192883088875861,0.12395885020389355,0.0036340538701768984,0.0018182404083819307,0.07483738602471167,0.0013370802844315788,-0.0020903519428316247,-0.0018943015540846498
1732177628.2958333,0.6224959532162255,-0.09173704036467668,0.13305435442627894,0.001468577198467816,0.0009071646899498206,0.08836978864878751,0.0014229578195043568,-0.0037977431321523513,-0.0007424374055515809
1732177628.3958263,0.6236300524023572,-0.09231427942701853,0.14088717060009615,0.012682256323381753,-0.007136693384419116,0.06955972882147406,0.0002976426788661256,0.006281396465551613,0.005075610887761602
1732177628.4960015,0.6256602356953161,-0.09370301823849381,0.14717458826119478,0.018029671408081205,-0.013921145211024243,0.057562406724768894,0.0008497346628244512,0.0010678252069885894,-0.0011332287187014387
1732177628.5958455,0.6275157651683181,-0.09468535639273429,0.1513044893869413,0.026446553874663086,-0.01214223730541187,0.04551300170706798,0.000845482234826963,-0.0010750470742862247,-0.003447979077057753
1732177628.6958294,0.6304666035912755,-0.09584048732127107,0.1546391960606688,0.026821767675190813,-0.010898614187538994,0.0241429499121321,0.0005423914496616222,-0.0006819564359967434,-0.002484908518782941
