Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw,Finish
1731323820.9333239,0.47097605590998504,-0.13145671619868496,0.08514780435134531,-0.0009297335145841645,0.010644629867743541,-0.0062958908468035025,0.9999230916470606,6.324884033131228e-05,-0.0001167690993419589,-0.0002678276867309479,-9.23490745500167e-05,0.0005392558668519541,-0.0004503577732758286,0.0,0.575541340269122,-0.2509279184597594,0.7783234195234492,0
1731323821.0331547,0.47098599378637823,-0.13147382250456674,0.08519745908387195,-0.000913802142376156,0.010586883195091193,-0.006316701255948222,0.9999235881581657,9.93310204769643e-05,-0.00017098087685934836,0.0004963087744540251,0.00033017903572234733,-0.0011519967851050964,-0.0004136159953346884,0.0,-0.603202726302852,-0.20780638259049156,0.7700408939371083,0
1731323821.133164,0.4709532518733595,-0.1314714027291757,0.08515238679871814,-0.0009009394783122213,0.010646155247152988,-0.006304442496030099,0.9999230478848481,-0.0003275842391954291,2.420995621245684e-05,-0.00045095013942737875,0.00024727943724358497,0.0011874612353464016,0.000249035164283154,-0.0,0.8895535892030131,0.04775706128084464,0.454327717659681,0
1731323821.2332096,0.47097120564493394,-0.131454441761128,0.0851347675396897,-0.0009339856780124807,0.010669478509417631,-0.006279430774589616,0.9999229263539452,0.00017932112630831556,0.00016940506795385188,-0.00017598003631721462,-0.0006683230834980138,0.00046129713264096174,0.0004929537126682129,-0.0,0.3254855917713219,0.31332479493656473,0.8921248244652942,0
1731323821.3333926,0.4709429083732189,-0.13148133056488706,0.08515660274333021,-0.0008947122935455067,0.010651833154701276,-0.006316950662716542,0.9999229140662199,-0.00028282531425321563,-0.0002687479715228217,0.00021823829497061664,0.0007952277604381294,-0.00034703372473448874,-0.0007419176905229896,0.0,-0.5695595715644778,-0.7013800192123463,0.4285650045080412,0
1731323821.4330716,0.47094874718686347,-0.13147432549406993,0.0851441130768987,-0.0009241511078175169,0.01066284288108116,-0.006312090726389882,0.9999228006386719,5.853136973126067e-05,7.02225511807886e-05,-0.00012520305120578283,-0.0005926084297731866,0.0002169290263478788,9.131944094447855e-05,-0.0,0.486565560707089,0.2728996990129624,0.8299275326270544,0
1731323821.5331903,0.4709631939841386,-0.1314701418597907,0.08515194463817018,-0.0009332428474039445,0.010646360762300596,-0.006301955424717082,0.9999230317470098,0.00014430125141451413,4.178806211898145e-05,7.82252336265604e-05,-0.00018169057074687072,-0.00033061749272721933,0.00020024769534218866,0.0,-0.23997396385982114,0.12819452808009915,0.9622778495007177,0
1731323821.6328495,0.4709702251545303,-0.1314788397661567,0.08519380733696627,-0.0009362185388612949,0.010598713465783898,-0.006318395197661838,0.9999234313935462,7.046330501301679e-05,-8.716660173208031e-05,0.0004195296017037101,-5.008791860513894e-05,-0.0009550815610573031,-0.0003309523761563931,0.0,-0.6336662126291295,-0.13165824333494364,0.7623209546734314,0
1731323821.7330787,0.4709744573420943,-0.13147597100109967,0.0851611958602796,-0.0009007947427376989,0.010630149997232214,-0.006322790483646606,0.9999231024435669,4.225552474750352e-05,2.86426749828088e-05,-0.0003256034944914866,0.0007042662479636811,0.000632320873163775,-7.969551872816485e-05,-0.0,0.657683702125094,0.05785509320432693,0.7510691953138201,0
1731323821.8332305,0.4709649659834582,-0.1314604395115321,0.08517834688515742,-0.0009183897205817461,0.010615158597812157,-0.006293894999957566,0.9999234279953609,-9.487703213799193e-05,0.00015525507899882558,0.0001714441947587939,-0.0003559856779614823,-0.0003024929475543757,0.00057367993444323,0.0,-0.6156086417459027,0.5574780087543175,0.5569957539901772,0
