func_name,a,err,det
logistic,-0.17453292519943295,75.47814213247626,38780522.4443554
logistic,-0.15616103833633474,75.47814213247626,38780522.4443554
logistic,-0.13778915147323653,75.47814213247626,38780522.4443554
logistic,-0.11941726461013834,75.47814213247626,38780522.4443554
logistic,-0.10104537774704013,75.47814213247626,38780522.4443554
logistic,-0.08267349088394192,75.4795840395102,38782707.50267943
logistic,-0.06430160402084373,75.58410836584007,38921642.23911074
logistic,-0.04592971715774552,75.75311521851803,39051542.22986328
logistic,-0.027557830294647312,75.96744017249554,39151775.50591938
logistic,-0.009185943431549104,76.18774183227038,39238506.81564412
logistic,0.009185943431549104,76.38918629038717,39341994.11502821
logistic,0.027557830294647312,76.56777524569252,39479664.012783974
logistic,0.04592971715774549,76.73202184487901,39671709.19282055
logistic,0.0643016040208437,76.88242667755198,39917335.80670033
logistic,0.08267349088394191,77.02609401275264,40221920.3328972
logistic,0.10104537774704012,77.15840926764449,40559368.908299446
logistic,0.11941726461013832,77.28283886846044,40926830.90034215
logistic,0.13778915147323653,77.40084145243867,41319098.60475233
logistic,0.15616103833633474,77.5138898833196,41728768.393308595
logistic,0.17453292519943295,77.62274935042994,42152477.49194373
hyperbolic_tangent,-0.17453292519943295,75.47814213247626,38780522.4443554
hyperbolic_tangent,-0.15616103833633474,75.47814213247626,38780522.4443554
hyperbolic_tangent,-0.13778915147323653,75.47814213247626,38780522.4443554
hyperbolic_tangent,-0.11941726461013834,75.47814213247626,38780522.4443554
hyperbolic_tangent,-0.10104537774704013,75.47814213247626,38780522.4443554
hyperbolic_tangent,-0.08267349088394192,75.50204978696387,38816735.25467671
hyperbolic_tangent,-0.06430160402084373,75.67199590386619,38806457.46451537
hyperbolic_tangent,-0.04592971715774552,76.0253636321802,38844614.36758919
hyperbolic_tangent,-0.027557830294647312,76.39718837129242,39013693.66289913
hyperbolic_tangent,-0.009185943431549104,76.75773488260522,39325794.5699043
hyperbolic_tangent,0.009185943431549104,77.11142536764336,39942971.67454246
hyperbolic_tangent,0.027557830294647312,77.35189620869747,40519611.00207517
hyperbolic_tangent,0.04592971715774549,77.56777060368353,41123898.463406146
hyperbolic_tangent,0.0643016040208437,77.71691814399298,41745394.46819762
hyperbolic_tangent,0.08267349088394191,77.95008482361803,42661936.92535104
hyperbolic_tangent,0.10104537774704012,78.11262254243486,43414693.58680349
hyperbolic_tangent,0.11941726461013832,78.27421573605633,44166008.82800934
hyperbolic_tangent,0.13778915147323653,78.43390678958971,44954151.67069465
