func_name,a,err,det
logistic,-0.17453292519943295,94.68166999475896,7661200.379181191
logistic,-0.15616103833633474,94.68166999475896,7661200.379181191
logistic,-0.13778915147323653,94.68166999475896,7661200.379181191
logistic,-0.11941726461013834,94.68166999475896,7661200.379181191
logistic,-0.10104537774704013,94.68166999475896,7661200.379181191
logistic,-0.08267349088394192,94.68166999475896,7661200.379181191
logistic,-0.06430160402084373,94.68166999475896,7661200.379181191
logistic,-0.04592971715774552,94.68166999475896,7661200.379181191
logistic,-0.027557830294647312,94.68166999475896,7661200.379181191
logistic,-0.009185943431549104,94.68166999475896,7661200.379181191
logistic,0.009185943431549104,94.68166999475896,7661200.379181191
logistic,0.027557830294647312,94.68166999475896,7661200.379181191
logistic,0.04592971715774549,94.69076533874376,7664847.84579767
logistic,0.0643016040208437,94.71119438597371,7675030.20725178
logistic,0.08267349088394191,94.74525041476853,7692397.065968541
logistic,0.10104537774704012,94.79933612123716,7720864.629610591
logistic,0.11941726461013832,94.87211150366916,7759380.304334057
logistic,0.13778915147323653,94.96538683978683,7810242.850711969
logistic,0.15616103833633474,95.0919611756998,7887651.712334202
logistic,0.17453292519943295,95.25001776444867,7997588.026390128
hyperbolic_tangent,-0.17453292519943295,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.15616103833633474,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.13778915147323653,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.11941726461013834,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.10104537774704013,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.08267349088394192,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.06430160402084373,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.04592971715774552,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.027557830294647312,94.68166999475896,7661200.379181191
hyperbolic_tangent,-0.009185943431549104,94.68166999475896,7661200.379181191
hyperbolic_tangent,0.009185943431549104,94.68166999475896,7661200.379181191
hyperbolic_tangent,0.027557830294647312,94.68166999475896,7661200.379181191
hyperbolic_tangent,0.04592971715774549,94.82908069603138,7721561.604675157
hyperbolic_tangent,0.0643016040208437,95.06876872945173,7855735.953114128
hyperbolic_tangent,0.08267349088394191,95.32873003742637,8007591.674040827
hyperbolic_tangent,0.10104537774704012,95.66317073410956,8212328.823360301
hyperbolic_tangent,0.11941726461013832,95.97729477100101,8403588.053044394
hyperbolic_tangent,0.13778915147323653,96.28752301607344,8612864.73510573
hyperbolic_tangent,0.15616103833633474,96.87570570940655,9162484.570975555
hyperbolic_tangent,0.17453292519943295,97.6005217253925,10048344.680242702
arctangent,-0.17453292519943295,94.68166999475896,7661200.379181191
arctangent,-0.15616103833633474,94.68166999475896,7661200.379181191
arctangent,-0.13778915147323653,94.68166999475896,7661200.379181191
arctangent,-0.11941726461013834,94.68166999475896,7661200.379181191
arctangent,-0.10104537774704013,94.68166999475896,7661200.379181191
arctangent,-0.08267349088394192,94.68166999475896,7661200.379181191
arctangent,-0.06430160402084373,94.68166999475896,7661200.379181191
arctangent,-0.04592971715774552,94.68166999475896,7661200.379181191
arctangent,-0.027557830294647312,94.68166999475896,7661200.379181191
arctangent,-0.009185943431549104,94.68166999475896,7661200.379181191
arctangent,0.009185943431549104,94.68166999475896,7661200.379181191
arctangent,0.027557830294647312,94.68166999475896,7661200.379181191
arctangent,0.04592971715774549,94.78436775493662,7701430.34593598
arctangent,0.0643016040208437,95.00079761901154,7809550.739014482
arctangent,0.08267349088394191,95.3127992971959,7984025.662321734
arctangent,0.10104537774704012,95.66983644626801,8197503.60949687
arctangent,0.11941726461013832,96.02682286675731,8420628.100469925
arctangent,0.13778915147323653,96.35689208187455,8637739.384726122
arctangent,0.15616103833633474,96.68618112556942,8880326.759835389
arctangent,0.17453292519943295,97.25814655797126,9491007.468564324
relu,-0.17453292519943295,94.68166999475896,7661200.379181191
relu,-0.15616103833633474,94.68166999475896,7661200.379181191
relu,-0.13778915147323653,94.68166999475896,7661200.379181191
relu,-0.11941726461013834,94.68166999475896,7661200.379181191
relu,-0.10104537774704013,94.68166999475896,7661200.379181191
relu,-0.08267349088394192,94.68166999475896,7661200.379181191
relu,-0.06430160402084373,94.68166999475896,7661200.379181191
relu,-0.04592971715774552,94.68166999475896,7661200.379181191
relu,-0.027557830294647312,94.68166999475896,7661200.379181191
relu,-0.009185943431549104,94.68166999475896,7661200.379181191
relu,0.009185943431549104,94.68166999475896,7661200.379181191
relu,0.027557830294647312,94.68166999475896,7661200.379181191
relu,0.04592971715774549,95.18645883523871,7860124.575719445
relu,0.0643016040208437,96.13237065050696,8353991.02044154
relu,0.08267349088394191,97.34643970423,9083264.3690454
relu,0.10104537774704012,98.57099175370737,9893726.881851075
relu,0.11941726461013832,99.60018239308644,10630148.228484502
relu,0.13778915147323653,100.35769759952579,11240741.02464762
relu,0.15616103833633474,101.04007912162889,11951239.3755061
relu,0.17453292519943295,102.90367105146592,14852795.16292091
cos,-0.17453292519943295,94.68166999475896,7661200.379181191
cos,-0.15616103833633474,94.68166999475896,7661200.379181191
cos,-0.13778915147323653,94.68166999475896,7661200.379181191
cos,-0.11941726461013834,94.68166999475896,7661200.379181191
cos,-0.10104537774704013,94.68166999475896,7661200.379181191
cos,-0.08267349088394192,94.68166999475896,7661200.379181191
cos,-0.06430160402084373,94.68166999475896,7661200.379181191
cos,-0.04592971715774552,94.68166999475896,7661200.379181191
cos,-0.027557830294647312,94.68166999475896,7661200.379181191
cos,-0.009185943431549104,94.68166999475896,7661200.379181191
cos,0.009185943431549104,94.68166999475896,7661200.379181191
cos,0.027557830294647312,94.68166999475896,7661200.379181191
cos,0.04592971715774549,95.47282326700731,7972970.206614653
cos,0.0643016040208437,96.94714794969524,8748304.877182214
cos,0.08267349088394191,98.886745753875,9908661.580751486
cos,0.10104537774704012,100.93824645917863,11211673.984283628
cos,0.11941726461013832,102.75352747952378,12410093.963816045
cos,0.13778915147323653,104.23095312180898,13412668.013769194
