func_name,a,err,det
logistic,-0.17453292519943295,36.216202289272125,51020815.47839745
logistic,-0.15616103833633474,36.216202289272125,51020815.47839745
logistic,-0.13778915147323653,36.216202289272125,51020815.47839745
logistic,-0.11941726461013834,36.216202289272125,51020815.47839745
logistic,-0.10104537774704013,36.216202289272125,51020815.47839745
logistic,-0.08267349088394192,36.33078447941933,51476996.71925879
logistic,-0.06430160402084373,36.60672301754861,52562059.74397939
logistic,-0.04592971715774552,36.832537019444544,53453971.48078257
logistic,-0.027557830294647312,36.9836455141245,54082773.820831716
logistic,-0.009185943431549104,37.082768124021534,54544192.484813
logistic,0.009185943431549104,37.163035223049164,54960728.298201926
logistic,0.027557830294647312,37.239896229383575,55393178.93907038
logistic,0.04592971715774549,37.324929184752534,55888539.81189499
logistic,0.0643016040208437,37.42260380525011,56470432.61189722
logistic,0.08267349088394191,37.547658661848914,57275462.79675239
logistic,0.10104537774704012,37.705176300464814,58353276.73409831
logistic,0.11941726461013832,37.894118030469166,59657145.936996825
logistic,0.13778915147323653,38.12253776642712,61220588.221068665
logistic,0.15616103833633474,38.39350890285689,63058863.66188941
logistic,0.17453292519943295,38.70799080320475,65176992.53102711
hyperbolic_tangent,-0.17453292519943295,36.216202289272125,51020815.47839745
hyperbolic_tangent,-0.15616103833633474,36.216202289272125,51020815.47839745
hyperbolic_tangent,-0.13778915147323653,36.216202289272125,51020815.47839745
hyperbolic_tangent,-0.11941726461013834,36.216202289272125,51020815.47839745
hyperbolic_tangent,-0.10104537774704013,36.216202289272125,51020815.47839745
hyperbolic_tangent,-0.08267349088394192,36.62357360243042,52726407.43179492
hyperbolic_tangent,-0.06430160402084373,36.991750758588424,54221071.35956855
hyperbolic_tangent,-0.04592971715774552,37.18345740257245,55092891.05599002
hyperbolic_tangent,-0.027557830294647312,37.34156978565897,55940022.4903618
hyperbolic_tangent,-0.009185943431549104,37.43015254471462,56564514.64853129
hyperbolic_tangent,0.009185943431549104,37.59120504902622,57498211.05129384
hyperbolic_tangent,0.027557830294647312,37.763421794410206,58601280.65708519
hyperbolic_tangent,0.04592971715774549,38.01431581001666,60127376.924172394
hyperbolic_tangent,0.0643016040208437,38.33596689593656,62090635.92827031
hyperbolic_tangent,0.08267349088394191,38.98835269151494,66766504.046583466
hyperbolic_tangent,0.10104537774704012,39.946596447982394,73913286.60867916
hyperbolic_tangent,0.11941726461013832,41.04457898583087,81513390.2257281
hyperbolic_tangent,0.13778915147323653,42.343532918315454,89390196.83281162
