func_name,a,err,det
logistic,-0.17453292519943295,41.88844523029761,187029770.17601097
logistic,-0.15616103833633474,41.88844523029761,187029770.17601097
logistic,-0.13778915147323653,41.88844523029761,187029770.17601097
logistic,-0.11941726461013834,42.05091812452275,187140046.69325382
logistic,-0.10104537774704013,42.31667611307107,187303428.83239526
logistic,-0.08267349088394192,42.482818375862514,187399947.51381928
logistic,-0.06430160402084373,42.570684323725715,187476460.61975986
logistic,-0.04592971715774552,42.61072186891384,187560485.55595985
logistic,-0.027557830294647312,42.62720346806124,187670636.79854792
logistic,-0.009185943431549104,42.639808035666896,187856597.36335778
logistic,0.009185943431549104,42.6518233326946,188047320.77216795
logistic,0.027557830294647312,42.66760323943503,188294590.24042436
logistic,0.04592971715774549,42.6899869727667,188578895.38469368
logistic,0.0643016040208437,42.71655583892317,188875294.2018494
logistic,0.08267349088394191,42.753672733905006,189262994.78453994
logistic,0.10104537774704012,42.79732593434263,189764252.29242688
logistic,0.11941726461013832,42.8500616581852,190351372.05369088
logistic,0.13778915147323653,42.915736759165426,191218687.1740311
logistic,0.15616103833633474,42.99072098747977,192264368.66740215
logistic,0.17453292519943295,43.077157215367905,193603224.14563584
hyperbolic_tangent,-0.17453292519943295,41.88844523029761,187029770.17601097
hyperbolic_tangent,-0.15616103833633474,41.88844523029761,187029770.17601097
hyperbolic_tangent,-0.13778915147323653,41.88844523029761,187029770.17601097
hyperbolic_tangent,-0.11941726461013834,42.30263469519673,187321570.23734486
hyperbolic_tangent,-0.10104537774704013,42.52734106223489,187359740.3391436
hyperbolic_tangent,-0.08267349088394192,42.58176625253554,187397104.99736154
hyperbolic_tangent,-0.06430160402084373,42.62336512042659,187561689.37341362
hyperbolic_tangent,-0.04592971715774552,42.62999505825408,187747906.83662012
hyperbolic_tangent,-0.027557830294647312,42.63112817012453,188028760.42031568
hyperbolic_tangent,-0.009185943431549104,42.74055866498364,189171559.30077854
hyperbolic_tangent,0.009185943431549104,42.822138741172296,189304381.72578436
hyperbolic_tangent,0.027557830294647312,42.90163260131659,189835299.66047874
hyperbolic_tangent,0.04592971715774549,43.00552849070274,190378465.79773194
hyperbolic_tangent,0.0643016040208437,43.07375661937631,190544447.02795246
hyperbolic_tangent,0.08267349088394191,43.2506706770722,192130501.25300315
hyperbolic_tangent,0.10104537774704012,43.4178781002026,195321444.08085996
hyperbolic_tangent,0.11941726461013832,43.66319733631909,199171285.17645836
hyperbolic_tangent,0.13778915147323653,44.02332401958929,207301624.1012761
hyperbolic_tangent,0.15616103833633474,44.39504662215287,215801704.4895402
hyperbolic_tangent,0.17453292519943295,44.79229528663236,227109304.2480585
arctangent,-0.17453292519943295,41.88844523029761,187029770.17601097
arctangent,-0.15616103833633474,41.88844523029761,187029770.17601097
arctangent,-0.13778915147323653,41.88844523029761,187029770.17601097
arctangent,-0.11941726461013834,42.2554902164307,187291208.62664405
arctangent,-0.10104537774704013,42.44538310975098,187298728.51851273
arctangent,-0.08267349088394192,42.504807473187405,187337981.5234995
arctangent,-0.06430160402084373,42.584541884541885,187784982.49913102
arctangent,-0.04592971715774552,42.617587121169,187822958.50302333
arctangent,-0.027557830294647312,42.63316268267452,187933392.56598008
arctangent,-0.009185943431549104,42.685009805537085,188544834.29257518
arctangent,0.009185943431549104,42.81079279314284,189347701.34707677
arctangent,0.027557830294647312,42.90838703684505,189821905.92302456
arctangent,0.04592971715774549,43.0059802632847,190252360.79350454
arctangent,0.0643016040208437,43.09290746531181,190617251.17097482
arctangent,0.08267349088394191,43.204416029695466,191389466.2452514
