func_name,a,err,det
logistic,-0.17453292519943295,51.94792964079369,19994056.84401719
logistic,-0.15616103833633474,51.85660856443938,20011032.10033388
logistic,-0.13778915147323653,51.807585068850905,20062712.886943113
logistic,-0.11941726461013834,51.78674434345552,20141579.362449866
logistic,-0.10104537774704013,51.7800226453858,20236444.368713506
logistic,-0.08267349088394192,51.7875189291517,20355190.004275013
logistic,-0.06430160402084373,51.808295252332925,20499914.473709486
logistic,-0.04592971715774552,51.840688691891735,20671575.40286983
logistic,-0.027557830294647312,51.886261847696666,20870574.63113633
logistic,-0.009185943431549104,51.94199843910477,21137440.3488557
logistic,0.009185943431549104,52.00007488740437,21568687.90024323
logistic,0.027557830294647312,52.065558187102596,22256834.296873756
logistic,0.04592971715774549,52.12700437122975,23282532.496337764
logistic,0.0643016040208437,52.18041975620476,24645074.773148336
logistic,0.08267349088394191,52.22262669796019,26442367.684423003
logistic,0.10104537774704012,52.25149185296083,28766937.906976722
logistic,0.11941726461013832,52.26012852712956,31691678.15113999
logistic,0.13778915147323653,52.24168885587879,35594101.820126384
logistic,0.15616103833633474,52.21984370153554,40509371.228854336
logistic,0.17453292519943295,52.17445778302051,45778788.279136166
hyperbolic_tangent,-0.17453292519943295,51.77206366614132,20120402.9101447
hyperbolic_tangent,-0.15616103833633474,51.71920817609907,20176421.064455718
hyperbolic_tangent,-0.13778915147323653,51.76086430045876,20470254.06119227
hyperbolic_tangent,-0.11941726461013834,51.92835657892361,20978602.239488423
hyperbolic_tangent,-0.10104537774704013,52.04017072690939,21384818.252643924
hyperbolic_tangent,-0.08267349088394192,52.181386049190365,21851365.371741273
hyperbolic_tangent,-0.06430160402084373,52.34637789284159,22365289.962896112
hyperbolic_tangent,-0.04592971715774552,52.50104102105364,22908315.167564746
hyperbolic_tangent,-0.027557830294647312,52.6850955116117,23476781.276257932
hyperbolic_tangent,-0.009185943431549104,52.84165547410845,24937668.965549283
hyperbolic_tangent,0.009185943431549104,52.87738330191702,28317307.759474713
hyperbolic_tangent,0.027557830294647312,53.04001792909117,33279494.560409434
hyperbolic_tangent,0.04592971715774549,53.15850008122365,39884231.30832026
hyperbolic_tangent,0.0643016040208437,53.211679375535695,46235195.840407655
hyperbolic_tangent,0.08267349088394191,53.18504508609646,54253332.76201018
hyperbolic_tangent,0.10104537774704012,53.109293927047744,65062734.2219409
hyperbolic_tangent,0.11941726461013832,52.878040547117614,80130048.20661356
hyperbolic_tangent,0.13778915147323653,52.495127116575645,106811563.94527172
hyperbolic_tangent,0.15616103833633474,52.52132101358246,147265808.18177542
hyperbolic_tangent,0.17453292519943295,52.40461964547888,175952412.32763618
arctangent,-0.17453292519943295,51.900558655368854,20154919.37169937
arctangent,-0.15616103833633474,51.78524085946824,20160559.5969469
arctangent,-0.13778915147323653,51.76965346885959,20370724.949998923
arctangent,-0.11941726461013834,51.85093385678092,20745405.190300062
arctangent,-0.10104537774704013,52.032970421836694,21298427.22506267
arctangent,-0.08267349088394192,52.21649789290063,21842232.780245442
arctangent,-0.06430160402084373,52.399437495818496,22375783.7618012
arctangent,-0.04592971715774552,52.56936467562042,22896365.66201811
arctangent,-0.027557830294647312,52.728155041300056,23404058.526964527
arctangent,-0.009185943431549104,52.87015515471407,24259860.798655502
arctangent,0.009185943431549104,52.89743947260163,27298396.163045935
arctangent,0.027557830294647312,52.88758420791221,32238647.236264184
arctangent,0.04592971715774549,52.90093802645691,38146805.769050844
arctangent,0.0643016040208437,52.947316324196784,44993581.02482297
arctangent,0.08267349088394191,52.985237816946764,52123924.26355
arctangent,0.10104537774704012,52.92636432230287,61519313.78430632
arctangent,0.11941726461013832,52.81080312931282,72725886.78080401
arctangent,0.13778915147323653,52.5343132618892,90351323.63291793
arctangent,0.15616103833633474,52.26662471334637,118587148.44127719
arctangent,0.17453292519943295,52.08874620844238,152247477.07140675
relu,-0.17453292519943295,51.80737480312561,20505017.346207853
relu,-0.15616103833633474,51.5039307489101,20384902.301391367
relu,-0.13778915147323653,51.665256733116486,21271307.75898225
relu,-0.11941726461013834,52.209120272411276,22835405.22129297
relu,-0.10104537774704013,53.08947951738928,25024163.75051857
relu,-0.08267349088394192,53.79623768944995,26839031.65685664
relu,-0.06430160402084373,54.376121186420555,28366132.52684579
relu,-0.04592971715774552,54.80253080394735,29658483.93231559
relu,-0.027557830294647312,55.12295528822275,30766728.49245838
relu,-0.009185943431549104,55.32943218036655,33938026.70887133
relu,0.009185943431549104,54.99527018474954,49114596.938416176
relu,0.027557830294647312,54.69728643654117,71460392.92157096
relu,0.04592971715774549,54.675553098270726,96413881.44232382
relu,0.0643016040208437,54.93113253892786,124850985.34545423
relu,0.08267349088394191,55.17603264823505,152068900.56763482
relu,0.10104537774704012,55.11248670279794,191061177.1102242
relu,0.11941726461013832,54.976054848084935,238029924.48602104
relu,0.13778915147323653,54.70630807923324,323230799.5328256
relu,0.15616103833633474,55.61037424460669,486141062.99253666
relu,0.17453292519943295,57.603601479194,683751791.6120378
cos,-0.17453292519943295,56.00804875161915,23562423.884732757
cos,-0.15616103833633474,56.13728140563689,23745438.44526564
cos,-0.13778915147323653,56.75625471841297,25513735.297063872
cos,-0.11941726461013834,57.83323738849022,28322974.271634754
cos,-0.10104537774704013,59.34129306716213,32145038.223149277
cos,-0.08267349088394192,60.52591482742551,35302414.12405497
cos,-0.06430160402084373,61.47725736132987,37938314.36669179
cos,-0.04592971715774552,62.25426472161206,40162874.758799255
cos,-0.027557830294647312,62.89325043647378,42059777.35991985
cos,-0.009185943431549104,63.319640774042924,47860926.69113529
cos,0.009185943431549104,62.99998066382828,76313817.11980136
cos,0.027557830294647312,62.71799569866582,119164437.62750025
cos,0.04592971715774549,62.95501501936694,166792296.08971277
cos,0.0643016040208437,63.66186879779228,221121305.22081965
cos,0.08267349088394191,64.33069876401022,272815040.5656024
cos,0.10104537774704012,64.67481307809463,346225561.82897276
cos,0.11941726461013832,64.98546317830544,433986817.29367703
cos,0.13778915147323653,65.45736677318507,592349619.5915961
cos,0.15616103833633474,68.11916604912832,900260260.7589766
cos,0.17453292519943295,72.4106058546382,1272806086.7276058
