func_name,a,err,det
logistic,-0.17453292519943295,119.52063494741911,34303662.28897147
logistic,-0.15616103833633474,119.52063494741911,34303662.28897147
logistic,-0.13778915147323653,119.52063494741911,34303662.28897147
logistic,-0.11941726461013834,119.51630836596445,34300412.4675635
logistic,-0.10104537774704013,119.48779863484418,34279437.97751603
logistic,-0.08267349088394192,119.41919064404347,34229288.78900319
logistic,-0.06430160402084373,119.29094088382031,34136715.93218453
logistic,-0.04592971715774552,119.10265601852996,34002228.565011054
logistic,-0.027557830294647312,118.86131636890805,33830835.13918329
logistic,-0.009185943431549104,118.57643147827227,33629546.11487915
logistic,0.009185943431549104,118.25688321643318,33405560.030065637
logistic,0.027557830294647312,117.91393059514203,33166090.47190822
logistic,0.04592971715774549,117.55540194407735,32917357.36770847
logistic,0.0643016040208437,117.18936399566762,32664379.223442942
logistic,0.08267349088394191,116.82430741371587,32417226.657344334
logistic,0.10104537774704012,116.47326683167063,32195623.21098405
logistic,0.11941726461013832,116.12934584198159,31983167.256351665
logistic,0.13778915147323653,115.80803862329489,31813624.270676956
logistic,0.15616103833633474,115.5111783076103,31686140.918889523
logistic,0.17453292519943295,115.26501767271279,31685068.016200308
hyperbolic_tangent,-0.17453292519943295,119.52063494741911,34303662.28897147
hyperbolic_tangent,-0.15616103833633474,119.52063494741911,34303662.28897147
hyperbolic_tangent,-0.13778915147323653,119.52063494741911,34303662.28897147
hyperbolic_tangent,-0.11941726461013834,119.43605679439962,34240202.46591276
hyperbolic_tangent,-0.10104537774704013,119.19112061247735,34060409.14611563
hyperbolic_tangent,-0.08267349088394192,118.84327773349932,33808528.60999704
hyperbolic_tangent,-0.06430160402084373,118.32363487942614,33439085.96057465
hyperbolic_tangent,-0.04592971715774552,117.73130415581915,33026655.29489353
hyperbolic_tangent,-0.027557830294647312,117.14492354938444,32615456.46329685
hyperbolic_tangent,-0.009185943431549104,116.55791806516108,32204446.729617167
hyperbolic_tangent,0.009185943431549104,115.93336727065612,31785870.395872336
hyperbolic_tangent,0.027557830294647312,115.32740236907102,31376401.966298837
hyperbolic_tangent,0.04592971715774549,114.73560054488095,30987651.887205698
hyperbolic_tangent,0.0643016040208437,114.19288219291826,30628652.043989122
hyperbolic_tangent,0.08267349088394191,113.7537987036738,30423790.509893566
hyperbolic_tangent,0.10104537774704012,113.520823212698,30582095.41841824
hyperbolic_tangent,0.11941726461013832,113.21878471683556,30580094.829474486
hyperbolic_tangent,0.13778915147323653,113.09256714243158,31002015.509526417
hyperbolic_tangent,0.15616103833633474,113.10272889292501,31706275.060507808
hyperbolic_tangent,0.17453292519943295,113.66440495992576,34136090.60871743
arctangent,-0.17453292519943295,119.52063494741911,34303662.28897147
arctangent,-0.15616103833633474,119.52063494741911,34303662.28897147
arctangent,-0.13778915147323653,119.52063494741911,34303662.28897147
arctangent,-0.11941726461013834,119.4855923508656,34277155.2073272
arctangent,-0.10104537774704013,119.177021510542,34049914.51406943
arctangent,-0.08267349088394192,118.83456378971024,33801085.60877789
arctangent,-0.06430160402084373,118.35689834302194,33463396.197716936
arctangent,-0.04592971715774552,117.84029180167249,33103444.51679127
arctangent,-0.027557830294647312,117.29915208017248,32731138.133750588
arctangent,-0.009185943431549104,116.78603886718398,32376534.30015612
arctangent,0.009185943431549104,116.28189230049047,32033136.525831427
arctangent,0.027557830294647312,115.75639374279721,31687295.960028045
arctangent,0.04592971715774549,115.23628119470897,31351542.7999053
arctangent,0.0643016040208437,114.74452141934087,31036159.060867645
arctangent,0.08267349088394191,114.30483824602115,30776410.681607764
arctangent,0.10104537774704012,114.07041325854821,30865483.274749592
arctangent,0.11941726461013832,113.89915840991009,31048368.037062775
arctangent,0.13778915147323653,113.81995720975826,31460098.326988343
arctangent,0.15616103833633474,113.7985565130809,31967522.473936692
arctangent,0.17453292519943295,114.1121869301301,33459037.101719834
relu,-0.17453292519943295,119.52063494741911,34303662.28897147
relu,-0.15616103833633474,119.52063494741911,34303662.28897147
relu,-0.13778915147323653,119.52063494741911,34303662.28897147
relu,-0.11941726461013834,119.3367879856335,34164526.52473026
relu,-0.10104537774704013,118.07354350241617,33228097.017031424
relu,-0.08267349088394192,117.04781606451961,32477886.682759993
relu,-0.06430160402084373,115.6824565876567,31507553.58644675
relu,-0.04592971715774552,114.40864856979482,30618919.63809284
relu,-0.027557830294647312,113.23014145932802,29810739.335240047
relu,-0.009185943431549104,112.32209080719531,29180047.414970636
relu,0.009185943431549104,111.49624070241637,28632748.2751803
relu,0.027557830294647312,110.57300051045604,28068080.081215322
relu,0.04592971715774549,109.69076844816566,27550548.457774017
relu,0.0643016040208437,108.95319465183267,27124208.353239685
relu,0.08267349088394191,108.44788537113789,26959570.757649623
relu,0.10104537774704012,108.93529081992986,28565116.53338724
relu,0.11941726461013832,109.50794071968924,30260871.1894071
relu,0.13778915147323653,110.34582858452298,32807341.324312273
relu,0.15616103833633474,111.25599962378013,35436571.63970073
relu,0.17453292519943295,113.7242987853641,42957858.12688584
cos,-0.17453292519943295,119.52063494741911,34303662.28897147
cos,-0.15616103833633474,119.52063494741911,34303662.28897147
cos,-0.13778915147323653,119.52063494741911,34303662.28897147
cos,-0.11941726461013834,119.51450764750349,34298992.06716011
cos,-0.10104537774704013,119.29274247408155,34135319.39976708
cos,-0.08267349088394192,118.96132519750704,33892291.670158915
cos,-0.06430160402084373,118.53635388674199,33589273.80398978
cos,-0.04592971715774552,118.0741831681473,33264702.353376616
cos,-0.027557830294647312,117.59174206517385,32933051.296363503
cos,-0.009185943431549104,117.13372800256994,32620795.060890544
cos,0.009185943431549104,116.71535221864096,32337016.513191745
cos,0.027557830294647312,116.31516621814752,32073550.89709491
cos,0.04592971715774549,115.92731402822473,31826352.82262371
cos,0.0643016040208437,115.5568510797124,31597367.556878995
cos,0.08267349088394191,115.37441584800881,31664381.160288412
cos,0.10104537774704012,116.61822570912669,34300421.60856417
cos,0.11941726461013832,117.90696534881313,37001350.56254747
cos,0.13778915147323653,119.52004749213783,40988548.6126763
cos,0.15616103833633474,121.13380014911095,45008608.97565318
cos,0.17453292519943295,125.06037207808706,56666667.15246912
