Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,JTwist.linear.x,JTwist.linear.y,JTwist.linear.z,JTwist.angular.x,JTwist.angular.y,JTwist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw,Finish
1731414823.785215,0.4599267021982744,-0.1151022605052385,0.11216329376770083,-0.0010671726068476088,0.010591469812059193,0.009442715474769011,0.9998987533917172,0.00011769210377379061,-2.639533149356268e-06,0.000178331933139029,0.0007182847740777881,-0.0008455382400660148,-0.0004184268512851107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4738798127646891,-0.007014007264913055,0.8805615973662438,0
1731414823.8350823,0.4598967810473368,-0.11509425020029627,0.11212721148433752,-0.0010970957152030112,0.010647665433626175,0.009463914612287102,0.9998979237512282,-0.0005990377273070451,0.00016037066480593698,-0.0007223869518607567,-0.0011857636761587337,0.002260690697703516,0.000838708410753382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8811021921515747,0.1956056154576741,0.4305779490256255,0
1731414823.8850029,0.45990049928260146,-0.11511342844316559,0.11212698347077542,-0.0010785110009835692,0.010648425463383323,0.009436419432002834,0.9998981957366834,7.434846758832895e-05,-0.0003834811051129748,-4.559275496247254e-06,0.0007551571216823192,2.4468747956393615e-05,-0.001091610333766079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007564194911233057,-0.6362251691605793,0.7714663421575416,0
1731414823.9352138,0.4598806304195237,-0.11511388194724718,0.1120989085853899,-0.0010980057245035778,0.010687505685275153,0.009432524658759175,0.9998977943191084,-0.0003976411998779184,-9.076105987978425e-06,-0.0005618706549763038,-0.0007638302223277025,0.001571787344333233,-0.00016237889363030481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8880361626871188,-0.014344778931453287,0.4595497808478911,0
1731414823.9848223,0.4599338221956609,-0.11509206539174437,0.11215166916910158,-0.0010754711072106888,0.010598954133192348,0.009466324775830783,0.9998984419571912,0.00106218539648721,0.0004356543123690134,0.0010535749245167674,0.000852016715556829,-0.003546483202795087,0.0013551854171952242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36868169943335366,0.15245026102281803,0.9169693137815512,0
1731414824.0351691,0.4598947219153258,-0.11509256008663722,0.11210838894964126,-0.0010605626776972932,0.01066219864195465,0.009468458210942117,0.9998977652870485,-0.000784313858072637,-9.923101743999664e-06,-0.0008681593996828082,0.0006211247005310875,0.00253152226844692,9.494472017301915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138172450463476,-0.010444973009944304,0.4059913117232002,0
1731414824.0853004,0.45990031734163955,-0.11513319156658855,0.11212534484475961,-0.0010779039707414979,0.0106415343545293,0.009411676876656005,0.9998985029531652,0.00011143254217074653,-0.0008091732156359706,0.0003376755213775058,-0.0006742327228899158,-0.000814384923785892,-0.002269863471837648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2545768102976206,-0.6100434386672026,0.7503583481229381,0
1731414824.1353102,0.4599112479534756,-0.11511933699211258,0.11214829697862383,-0.0010782762657320683,0.010612867649801284,0.009434943059483544,0.9998985879628028,0.00021903230563797226,0.0002776239277931664,0.00045992473934646855,-3.567728522874446e-05,-0.0011496550103360962,0.0009309127456777437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4776115615918733,0.2883002072838633,0.8299217955409134,0
1731414824.18491,0.45991919446579654,-0.11512253895609001,0.11214985301071352,-0.0010945758448566005,0.010608146783839433,0.009422258017082541,0.9998987399628985,0.00015923867900101752,-6.416355922982114e-05,3.1181036967959874e-05,-0.0006495629551581328,-0.00018254338263859457,-0.0005155262110917183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09136854114518067,-0.18801590234267077,0.9779068514716893,0
1731414824.235387,0.459916796337469,-0.11508522449971172,0.11215227044747873,-0.0010829462601382477,0.010608241716251653,0.00946848128292623,0.9998983149787194,-4.793838163706082e-05,0.0007459128145509169,4.832435566680388e-05,0.00044531495423415647,-2.4490424350941126e-06,0.0018529076550588698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04715467554098551,0.7278581631699617,0.6841044736598891,0
1731414824.2849367,0.4599093401566673,-0.11511335711443592,0.11215126255263219,-0.0011008333046771182,0.010603833316959485,0.0094408173221334,0.9998986037860597,-0.00014828023955037895,-0.0005594701847249811,-2.0043892880414246e-05,-0.0007013338278919153,-0.0001675344813000393,-0.0011080311186580942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02837350522004867,-0.7919684215767859,0.6099024212336775,0
1731414824.3348708,0.45991488302422723,-0.11508529537493281,0.11213422727639702,-0.001093605806779107,0.010622147614631034,0.009481990508094954,0.9998980277320266,0.00011135285581774566,0.0005637433691307083,-0.00034222839314094626,0.00027977257260261215,0.0007314429542173386,0.001658233970274482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3350026444109153,0.5518405930454936,0.7637049090485748,0
1731414824.385194,0.45990703228272045,-0.11511333461934636,0.11215051373105761,-0.0010971584341064715,0.010613250860559134,0.009437266488662383,0.9998985414284607,-0.0001569289241038938,-0.0005604780713652219,0.0003255508801490128,-0.0001263549206166859,-0.00035256094100396174,-0.0017898908941445229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39473561304971116,-0.6795885638521488,0.6183390491240567,0
1731414824.435005,0.4599074952448094,-0.11512401620209778,0.11214791596065979,-0.0010925440199715986,0.010611992755991402,0.009424372179119895,0.999898681450446,9.248754431233731e-06,-0.00021338968819306541,-5.18965614075276e-05,0.00018934903815455496,-5.149370962677958e-05,-0.0005132873828734466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16354503184444186,-0.6724688959016141,0.7218300399705353,0
1731414824.4847515,0.4599069728232754,-0.11509374940444665,0.11214715473325076,-0.0010972320373016445,0.010614813561995987,0.009465530829200146,0.9998982575947525,-1.0482730803697365e-05,0.0006073231508113784,-1.527452735044365e-05,-0.00020459265084054858,0.00011334855266095048,0.001649870185485604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01793122750651488,0.7129549306058212,0.7009805546553758,0
1731414824.5350225,0.4599163235535859,-0.11510798884210556,0.11213404698989995,-0.0010822004582907573,0.010633845200864103,0.0094384063217818,0.9998983281636775,0.00018679211065527056,-0.00028444993348439616,-0.0002618429753745079,0.0006191698261823253,0.0007557738082004887,-0.0010763851941145133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35996177664285955,-0.3910401005661461,0.8470626653945589,0
