Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,JTwist.linear.x,JTwist.linear.y,JTwist.linear.z,JTwist.angular.x,JTwist.angular.y,JTwist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw,Finish
1731414868.0981936,0.4705516359668135,-0.13676489690714938,0.08754086909834231,-0.0010855787492118547,0.010686970901457222,0.00944636438256792,0.9998976829514522,-0.0006757010921789092,0.0003598187326870736,-0.001044730618351388,-0.0006745992767290092,0.003201144022004728,0.0009261902019702031,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8247238120938429,0.28404554405875426,0.4890283863598982,0
1731414868.1478667,0.4705633474520834,-0.1367352921322963,0.08758708509538096,-0.0010695433045238016,0.010630059798296015,0.009471497694309093,0.9998980691236637,0.00023458563749416064,0.0005929952368747451,0.0009257245240788607,0.0006099887466935765,-0.0022870121317633534,0.0010109663943445486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.529661863522535,0.3392877190280725,0.7773944648931862,0
1731414868.1980324,0.47055929926021883,-0.13676180788458064,0.08757873814046672,-0.001057009153092307,0.010632108563283971,0.009449236853945579,0.999898271286648,-8.103269239054838e-05,-0.0005307660482135011,-0.00016708107041189669,0.000511998487109435,7.813766941547024e-05,-0.0008857538869058131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22710402742481658,-0.7214408363106689,0.6541764902767379,0
1731414868.2500203,0.4705726929021047,-0.13673514398505462,0.08757474659106936,-0.001092033548917263,0.010641873673746107,0.009485354113182248,0.9998977877987268,0.0002669908281763122,0.0005315220966436823,-7.956813302857097e-05,-0.0014078576692331275,0.00040120651622087267,0.0014255202440821948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07799638783255461,0.5210227010919949,0.8499717103715132,0
1731414868.300117,0.4705866196488623,-0.13675709487466367,0.08761449018216598,-0.0010687923004852216,0.01058079437196189,0.009454316689229697,0.9998987550594393,0.00027862820315667746,-0.00043916479820546925,0.0007951379864220718,0.0009200182786702368,-0.0024515886525590712,-0.0012349816135545822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5203594626326403,-0.2874011332670327,0.8041309708284435,0
1731414868.3483083,0.47056508686376763,-0.13679131810170408,0.08759361381892905,-0.0010848227342798518,0.01060722844234351,0.009414597722094848,0.9998988324896366,-0.0004313430902415436,-0.000685557044514421,-0.00041819369821607016,-0.0006153652429561514,0.0010666586572010434,-0.0015968426883516908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469459933419054,-0.7326915148652621,0.513227457449487,0
1731414868.3977575,0.470583818466094,-0.1367818512406647,0.087594229437173,-0.0010826947296885148,0.010617601179105918,0.009415123694298987,0.9998987197527281,0.00037428438125093394,0.0001891615124421668,1.2300938783013436e-05,8.870755530165381e-05,0.0004137067986738963,2.24123079134951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01507184632108271,0.2317720050220007,0.9726533694675382,0
1731414868.448123,0.47057431142407735,-0.1367539005486867,0.0875810723558265,-0.001064003006388848,0.010636203605436503,0.009448202750965124,0.999898230089064,-0.00019024443603784218,0.0005593184108074508,-0.00026328499614177375,0.0007409569388298814,0.0007361338717726001,0.0013326960749555595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.34259423678933565,0.7278016859328343,0.5940823973760344,0
1731414868.4997807,0.47057363941845404,-0.1367443124635402,0.0875970887741194,-0.0010910367851031954,0.010606885334100894,0.009474600028918256,0.9998982626130195,-1.3378182984309745e-05,0.0001908781014748989,0.0003188523536733967,-0.0010984958370195317,-0.0011581420105213319,0.001038248014366278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.617519545254534,0.3696725367207564,0.6942707158040547,0
1731414868.547626,0.470568778426712,-0.13675265510731238,0.08757333152205164,-0.0010796747350918221,0.010630334806580276,0.009462620698970713,0.999898139359142,-9.77545797629308e-05,-0.00016777062775296406,-0.000477758514200155,0.00047096515354293396,0.000939296280833895,-0.0004758256900751356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276562879618522,-0.2555252258018511,0.6365714300598881,0
