Time,Pose.x,Pose.y,Pose.z,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z
1732177666.6100368,0.4567574726790418,-0.09664867363504077,0.09692784742931064,0.0,0.0,0.0,0.0,0.0,0.0
1732177666.7099357,0.45673600132978237,-0.09666019745610954,0.09693165666176652,0.0,0.0,0.0,0.0,0.0,0.0
1732177666.80989,0.45675005167153016,-0.09665315947023795,0.09694519624844707,0.0,0.0,0.0,0.0,0.0,0.0
1732177666.909898,0.4567339618688401,-0.09666694111677376,0.09692191258324308,0.0,0.0,0.0,0.0,0.0,0.0
1732177667.0099893,0.45677734984239216,-0.09663256626348987,0.0969742352407506,0.0,0.0,0.0,0.0,0.0,0.0
1732177667.1099253,0.45675227283624886,-0.09668401331328436,0.09694231785026362,0.0,0.0,0.0,0.0,0.0,0.0
1732177667.209925,0.4567762337607865,-0.09663791402405089,0.09695806512626537,0.0,0.0,0.0,0.0,0.0,0.0
1732177667.3102481,0.4567544103320744,-0.0966565850497639,0.09694835302992473,0.0,0.0,0.0,0.0,0.0,0.0
1732177667.409922,0.4568076819002865,-0.09650975138736415,0.0970782434061036,0.003799157829038302,0.00791432737467234,0.007653773546799648,0.00036441669437792365,-0.00585359666013422,0.002857776700783722
1732177667.51001,0.4574135543956345,-0.09504152168538678,0.09834190128362923,0.006277363853991097,0.014503613765151035,0.012036553929546848,0.00043565554591178395,0.002749956388098625,-0.00027169592059933523
1732177667.6099575,0.4590696604516972,-0.09312004234630589,0.10050558412749475,0.023879539211006967,0.021358060894725955,0.02823587931440594,0.0020976509272847225,-0.0048678957812458,-0.0006511904068320085
1732177667.7099025,0.4617261632793262,-0.09154351200526026,0.10224980711491923,0.03437209293455359,0.016371587186941254,0.01356510374596721,0.000696116815459237,0.0007317577410290855,-0.00022530040976599663
1732177667.8099809,0.46547802848256964,-0.08887243901186453,0.10410780163492275,0.035021451556965344,0.030150438740750192,0.021557271121593204,0.0004468200029617243,4.039544571122556e-05,-6.014733164329267e-05
1732177667.9100235,0.46974749450742975,-0.0851548501875912,0.10638681725234954,0.04606502514609039,0.03830292681867955,0.024258375932914914,0.0013780326297624505,-0.0024974056041149944,-0.002466830535852532
1732177668.0099218,0.4747973243171637,-0.0809990547589239,0.10902837157362259,0.052501127261793484,0.04392799369012068,0.026556795014650438,0.0011680136409710697,0.0016165602311650567,0.0022622231342294685
1732177668.110055,0.4801312351820147,-0.07678287959673408,0.11177897837204956,0.06545845785920011,0.0436312266359734,0.038294631170569124,-7.655582276264498e-05,0.003066331585397711,-0.0016383517559205169
1732177668.2099879,0.4871151554408716,-0.07218495960421908,0.11574516870094748,0.06345590274833088,0.04383813527128106,0.032886337355938565,0.0010509121164347273,0.001900412420011541,-0.00010676788699824635
1732177668.3099728,0.49364739249312295,-0.0672725737530479,0.1192424231821539,0.06539117684587402,0.05434218481263295,0.039172969455106975,0.0022845198014646226,-0.0033015676677198417,0.005115666256357204
1732177668.409964,0.5006091655087048,-0.06159741690723444,0.1234570943495828,0.06419836592087065,0.0535037916605194,0.03888005858137727,0.0009173569294904224,0.000637697306428557,-0.0011769109182186432
1732177668.509963,0.5061628494662379,-0.05685076571064693,0.12680676100891383,0.06581545288092962,0.05455800872096994,0.039781470703623825,0.0012397574968675729,-0.0020198974012751894,0.0021648950907569575
1732177668.6099665,0.5140838809657349,-0.05113259617434493,0.1308060673404903,0.07697606548615171,0.05162279580996976,0.035726241539104926,-0.0013837627385473042,0.00610332786225249,-0.0033807718987576285
1732177668.710115,0.5210518669558841,-0.046256632705601874,0.13338576751713074,0.0865537689581445,0.06381603394032799,0.025071624249243963,0.002157700340490965,-0.002852393288840113,0.002108340810858561
1732177668.8098335,0.5303760354075928,-0.038967973070494114,0.13705189568772003,0.08446077561895528,0.06648924542821999,0.042627359469834446,0.0014874155099743143,-0.0003679447823290486,-0.00038900115847592676
1732177668.9099572,0.5391933778530636,-0.033156217099170146,0.1409329592225626,0.08465914258768246,0.04608325901533141,0.03100444679882559,0.00024550739509098766,0.0010977275884669485,-0.002656518018971328
1732177669.0099778,0.5483311636177025,-0.028194536528618586,0.1443433922122636,0.08371346134885506,0.046110576454662086,0.02917083380675824,-0.0016275333829067415,0.007271296286702108,0.0024691956034405826
1732177669.1098897,0.5551095848310588,-0.024582011123326752,0.1477873833058566,0.07867848704003969,0.04166383912237378,0.05289561392477257,0.0024415158717214815,-0.0038101603230263573,0.001114606968802688
1732177669.20998,0.562861489299686,-0.020420375263004692,0.15392582794075113,0.07807745133856969,0.04085863655357977,0.05417998409092677,-0.0019703428020715844,0.008165922088822417,0.0008793887437090475
1732177669.3098667,0.5712287421623542,-0.015873842459742257,0.15951167820984738,0.07606580141262405,0.04309866821393394,0.056843223229268866,0.0007983974528881282,0.000806302425120959,0.0014154559522638333
1732177669.409984,0.579255033888139,-0.011331248153187798,0.1655368700135013,0.07542821503707137,0.042483927968547025,0.056386345079980214,-8.085730862187148e-05,0.002972020859411763,-0.00024173791314027054
1732177669.5099447,0.5854873695178995,-0.008147522263821889,0.1699122468259825,0.07011042508116798,0.03574087460073709,0.04691747891151986,0.0008056766601847491,0.0014748015076799976,0.001164037546145462
1732177669.6100423,0.5923734709280006,-0.004249695902079579,0.17380015588041126,0.06319285604504501,0.03880062661664098,0.027568096765074743,0.0010838974605946793,-0.00045395763616675003,-0.0018520159590993748
1732177669.709953,0.5981984665786663,0.0007421673544826218,0.17629380597250122,0.04985368812647353,0.057938254868856544,0.023605464515139292,0.000673848727157406,-0.0014205423377489398,0.001022479007897495
1732177669.8100505,0.6025039845876881,0.008109747597846505,0.1784514751659832,0.03436411293452013,0.07829840516792527,0.016706996756733605,-0.00021014959878254955,0.002956802825572236,0.002922731129369277
1732177669.90996,0.6048353751097618,0.015543821470247545,0.17969744871340212,0.020783525577782704,0.09697856654198199,0.01478842500191939,0.0009028602371581669,-0.00020515524934424994,-0.0027604003646119757
1732177670.0099266,0.6062237043383166,0.02703795952447833,0.1811890156254852,0.007272582955652462,0.1053627968120894,0.009886054042778473,-0.00025459231254793945,0.0014186939737044109,-0.004424679483093108
1732177670.109969,0.6071711983824976,0.0379479605679517,0.18194314514765791,0.015674093948863634,0.10687157530546407,0.004062416605246251,0.0005883784390028316,0.0010537181036744708,-0.004650895623127149
1732177670.209975,0.6088330557857451,0.05075420248353314,0.18276163298392595,0.01299681479154841,0.12800652813814084,0.008523149911839974,-0.0006577740549817998,0.002789444335507258,-0.0012746821697148802
1732177670.3100283,0.6100017290317666,0.06275996403047329,0.1838649857919483,0.012603841422627946,0.1539694863950947,0.014770635245760794,-0.0015732389938772542,0.0026139718500166644,0.0011521650176649634
1732177670.4100697,0.611448738058087,0.08041270566726337,0.18567215091942077,0.01409002131393288,0.1625919160436673,0.018415497789970477,8.987832696259399e-05,0.001299393423147637,-0.005554164986795673
1732177670.5100017,0.6131487371356282,0.09874943878985824,0.18680758846312198,0.01454986753030164,0.17264674202798022,0.006195052995415667,-0.002699105816100008,0.004566278362561011,0.0002283129595878619
1732177670.610003,0.6137951712581908,0.11281134214816095,0.18730640601839915,0.007130379047395842,0.16155931209737667,0.00939476685010216,0.0026209340737003367,-0.004026425201848592,0.0009494464323965834
1732177670.709977,0.6146036707062599,0.12865419311844095,0.18811786281767218,0.004677038138336254,0.13842659172689487,0.0033184607491177063,-0.0014804456064328583,0.0016362814814032348,-0.00017023238112801042
1732177670.8100007,0.6149324066143396,0.1416991491845818,0.1880906437455873,0.003975424463723685,0.11357579079409683,-9.647841469276114e-05,-0.0016693622082519935,0.001647411442799316,-0.002200450433953477
1732177670.9099755,0.6152267639224946,0.1503545666725946,0.18802971494746196,0.0023381730513876374,0.08806756197840292,-0.0013262357072772002,0.00035153516268014674,0.00025187720475267463,-0.0031414202876625663
1732177671.009951,0.6156109653518899,0.15844835159453477,0.1881073909832547,0.0030304113151806487,0.06614053082771824,0.0029219096343522785,-0.0002967806750596405,0.0011914453811257848,0.0034278674926303404
1732177671.110044,0.6158783663717411,0.16380457346413846,0.18866625010160643,0.00029191194996463197,0.0417585900413764,0.010024500954632707,0.00035222327642990374,-2.3669965687914216e-06,-0.0001397935429814784
1732177671.210078,0.6150641784488203,0.166989392419142,0.19035965316426956,-0.011963288780031398,0.02228668056332125,0.01681793286976422,-0.0004209373747855942,0.0005917524944283872,-0.0003250474451354374
1732177671.3099813,0.6135991412000417,0.16769021409197452,0.1920620512292662,-0.01767843445533737,-0.0006501685300771584,0.020461000049876013,0.00125919883503497,-0.0015720487578131982,-0.0015995310063966865
1732177671.4099987,0.6119371323272537,0.1662677176478895,0.19401681028847512,-0.015531732485311098,-0.026055513977448447,0.01296216663265908,-0.0003759326083053459,0.0013110320838253377,-0.005641446151861292
1732177671.51006,0.6104583474686481,0.16261263707640788,0.19462225725551333,-0.013847713471353485,-0.04558322614138788,0.000929003391701061,-0.003840867138894385,0.003791071762723243,0.00416180535355444
1732177671.610003,0.6092221000381179,0.15604411954442482,0.1942838985806559,-0.009855205488442903,-0.0690597443865269,-0.0025056046660922237,0.002886705601565231,-0.003599373650146159,0.001587757956180616
1732177671.7099993,0.6085682633783666,0.14899407230530673,0.19383099241417515,-0.005640490542130669,-0.09344974643314935,-0.007498303627389249,0.003680201917542268,-0.004907173746518438,-0.0030032959983812
1732177671.8100681,0.6080218850788167,0.13775887458739564,0.19272580989725863,-0.0062618018378349325,-0.1202293808143848,-0.01610349058589442,-0.005726307669184265,0.006170277230168516,-0.0008961980222060018
1732177671.9100423,0.6076909625258745,0.12354212110592616,0.19097941586772751,0.0006730213980919335,-0.14172044041423215,-0.015295935922155572,0.00475257239196128,-0.005679680123165348,-0.0010530183544615324
1732177672.0100465,0.607714929664845,0.11034612053368624,0.18957424369658074,-0.007757669697778535,-0.1659903305143684,-0.020535086684134108,-0.0004847470505617924,0.0009823164263479149,-0.0006743761417606908
