Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw,Finish
1730446055.2086167,0.172230778592016,0.5230660535886467,0.05014914721545567,-0.008218951048726296,0.006787420146884419,0.7086284746672233,0.7055012860811894,-1.6743362074609307e-05,0.0002978791078597704,0.0007479073087338425,0.00014059443917579953,-0.0016310114848764401,0.00025413108025397366,0.0,-0.6637149961333765,0.26434670260953286,0.6997165316948996,0
1730446055.3081996,0.1722473337889998,0.5230559774062844,0.05010850921678735,-0.008231006175883075,0.006826910597829171,0.7086110226844073,0.7055182934263151,0.0001657873132186753,-0.00010090506340537642,-0.00040695768346280697,0.0003952912965535713,0.0007296687488823156,-0.00048310217719916795,0.0,0.5457433239061639,-0.13531693082493476,0.82695438365364,0
1730446055.408434,0.17222267263224564,0.5230596418936939,0.0501046236831717,-0.008233741406002358,0.006824381150188286,0.7086379716318757,0.7054912178658476,-0.0002461698551239005,3.657923850434183e-05,-3.8785741349335316e-05,-8.243173086846634e-05,2.3323283482830335e-06,0.0007618234791937448,-0.0,0.7233647546553547,0.6822128691018661,0.10643793005408694,0
1730446055.5081382,0.17218114194512152,0.5230637429796384,0.05009008336190646,-0.008274990354022243,0.006810694399562926,0.7086628553011708,0.7054658719547164,-0.00041610290522609537,4.108946647069975e-05,-0.00014568191234849614,-0.0007850527152472378,0.0003916321987107018,0.0007037729238590521,-0.0,0.9478432074388957,0.2673384160304994,0.1735610135550331,0
1730446055.6082869,0.17220787890425626,0.5230601620122011,0.050117844153706015,-0.008238291618144492,0.006816169957594035,0.7086412145810403,0.7054879866981659,0.0002672430517624233,-3.5792726517548696e-05,0.0002774765328572736,0.0006017369901249735,-0.0004420872565342498,-0.0006125919052460562,0.0,-0.39000816694967366,-0.05030859912906765,0.9194360633378627,0
1730446055.7082846,0.17203207713022814,0.523144391874704,0.05035587561685294,-0.008208249753797643,0.006800327906456924,0.7086344931707106,0.7054952411356396,-0.0017583044845765705,0.0008424360094933648,0.0023807028764943313,0.00020150767931787167,-0.0006492910011674985,-0.00019620670938107847,0.0,-0.835622682597357,0.29569361431866786,0.46292550024810675,0
1730446055.8081832,0.17026114737701362,0.5237958842912286,0.05219465764699624,-0.008227921481307077,0.006824265774193412,0.7085657693686017,0.7055638037653452,-0.017711805878093685,0.006515846939489809,0.01839042475338659,8.225189137483147e-05,0.0006186149930164836,-0.0019404211809043372,0.0,-0.8618736235971096,0.3053674228763022,0.404876022991574,0
1730446055.9081485,0.16642160291343827,0.5253661592627895,0.05594346355908218,-0.008252224520481768,0.00681095792562338,0.7086108761455135,0.7055183469271984,-0.03840271426956468,0.015705722808936985,0.037495156954070824,-0.0005452666430135132,0.00015546098678139767,0.0012754276481802764,0.0,-0.8470375083052265,0.3548014569057621,0.3957819926444631,0
1730446056.0086422,0.16248593532578734,0.5269768470714462,0.059766369805575204,-0.008207872640048493,0.006746195008441251,0.708685121054847,0.7054449084621063,-0.0392207504825993,0.01605125007175579,0.03809703148775468,-0.00031332210527464766,-0.0015392756712450924,0.0020765891898208676,0.0,-0.8466851460550856,0.35673002542834675,0.3948011555296781,0
1730446056.1082232,0.15867548305459347,0.5282865085366389,0.0626690941488633,-0.008294329800648408,0.006829544668603095,0.7085992349194542,0.7055293655719381,-0.03821882451479153,0.01313590045212754,0.029114316200628564,-1.3318781411903662e-05,0.00241130345942489,-0.0024140326650727057,0.0,-0.8568547395889441,0.3865987606788111,0.34108848336695563,0
