Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw,Finish
1731323450.9426193,0.5060215079379716,-0.09468617264420293,0.07147111027549266,-0.0060180584106052605,0.012097226095345416,-0.001901249088389253,0.9999069083398057,-0.00013999188120228273,0.00018430092001725054,-4.647588754035786e-05,-0.0001982644067473554,0.0002602250061156949,0.0006761098254291368,-0.0,0.21822787818239323,0.8653863508793115,0.4510909629950482,0
1731323451.0424397,0.5060263950922055,-0.09469239418166248,0.07145915086513806,-0.006013497644112667,0.012103286038721857,-0.0019041231898436395,0.9999068569762021,4.889233820570124e-05,-6.22418485433573e-05,-0.00011964499334750394,9.170426698735516e-05,0.00012177141463160392,-5.566891710347725e-05,0.0,0.5093047351175726,-0.2649510631299976,0.818785454764008,0
1731323451.142545,0.5060173014042254,-0.09466659262517702,0.07145830392915738,-0.006010724842287877,0.012121629695690824,-0.0018910817438951056,0.9999066761904476,-9.089145861216144e-05,0.0002578866911384452,-8.465129527627567e-06,5.155272457724974e-05,0.0003652366311260783,0.00026354437225288037,-0.0,0.026776151540828644,0.8157244493128426,0.5778206127354077,0
1731323451.2425895,0.5060267740855952,-0.09468340624059202,0.0714862503484517,-0.006033771567632697,0.012074414371265786,-0.0019009655761392154,0.9999070899079269,9.470951784533878e-05,-0.00016810545473186836,0.0002794131665107558,-0.0004565665950172102,-0.0009438345526657234,-0.0002088461001284214,0.0,-0.5145100137122927,-0.3095485474048888,0.7996618926704584,0
1731323451.3425837,0.506032227519581,-0.0946977931716205,0.07146888889784257,-0.006035733745251862,0.012099777887695099,-0.0019217805055079587,0.9999067316769668,5.453413153797617e-05,-0.00014386876070615064,-0.00017361384288638878,-3.523128694119534e-05,0.0005097442807742989,-0.00041368593619484713,0.0,0.47618294797452315,-0.3945990103987671,0.7858380374164935,0
1731323451.4424245,0.5060201963130722,-0.09469276812021894,0.0714514474347918,-0.006052844776771921,0.012117764276002542,-0.0019187808606703817,0.9999064161905696,-0.00012041007407222675,5.0291449243580335e-05,-0.00017455671268957402,-0.00034392291362685893,0.00035904403127087666,5.8046686375638e-05,-0.0,0.846611185363941,0.2439167351501177,0.47302656070285315,0
1731323451.542582,0.5060111202449018,-0.09468591677876771,0.07145495592804021,-0.0060359540142612,0.012123927792144142,-0.0019055392387452483,0.999906468903086,-9.069827494151101e-05,6.84663049018918e-05,3.506080819384231e-05,0.00033411606514196135,0.00012220262358958852,0.0002694660119255815,0.0,-0.4279011316070579,0.8355999434610503,0.3444899941323246,0
1731323451.6426477,0.5060217286411107,-0.09472323357670304,0.07147958772497233,-0.006058539085171949,0.012091360462162883,-0.0019500187623758037,0.9999066409086169,0.00010602364841634606,-0.00037295581597820944,0.00024617792608433545,-0.0004393329140044515,-0.0006464705938313078,-0.000898383327188025,0.0,-0.3416269395856098,-0.5175596205552603,0.7844890523901944,0
1731323451.742541,0.5060319307571062,-0.09466123835806216,0.07149203357553052,-0.0060095593196535305,0.012073999401124583,-0.0018776874669330134,0.9999072847144487,0.00010210792309891739,0.000620479420181701,0.00012456435040175475,0.0009635602437402798,-0.00035457009044506844,0.0014574783467513122,0.0,-0.12761338851523543,0.6356672760542889,0.7613421945652165,0
1731323451.842533,0.5060364356715766,-0.09467885648573865,0.07149393899661453,-0.006040475295403349,0.012067143102181883,-0.001888274447252166,0.9999071612580686,4.504328142065834e-05,-0.00017615834623298487,1.905173087630555e-05,-0.0006153813911999968,-0.00013696094426744043,-0.00021998141716758404,0.0,-0.06600360039325447,-0.6102902232971907,0.7894234402923394,0
1731323451.9424632,0.5060219301582889,-0.09465771083915986,0.07146580869128188,-0.00603232591984835,0.012104853621969086,-0.0018698384449781277,0.9999067892893704,-0.00014513866598525748,0.00021157823752673312,-0.0002814650477200574,0.00015715845283714415,0.0007527409548812058,0.0003754163248633611,-0.0,0.6642470964477086,0.4993168106913088,0.556289958045126,0
1731323452.0425475,0.5060179437342378,-0.09469181378679477,0.07147262178800666,-0.006051439716939684,0.012097072964828018,-0.0019090749726817277,0.9999066938148701,-3.9835785809030646e-05,-0.0003407860528715256,6.80823360351238e-05,-0.00037218996461977835,-0.0001514630939431525,-0.0007896602061309018,0.0,-0.14620394147045163,-0.7318236569066952,0.6656264287798498,0
1731323452.1426404,0.5060301644713902,-0.09468356808629542,0.07148300738558466,-0.0060118466949814365,0.012078471900448568,-0.0019073072931837852,0.9999071608878274,0.0001221410928808231,8.241228479121123e-05,0.00010379964993798379,0.0007916952280637579,-0.000370602386269496,4.265821976321572e-05,0.0,-0.31440388382872725,0.24962263773564375,0.9158813987429332,0
1731323452.24256,0.50603491182324,-0.09468116058740284,0.0714838323055271,-0.00603165904051759,0.012074986978353928,-0.0019012254388664684,0.9999070952446143,4.7493492836824364e-05,2.4085118404145667e-05,8.25267024990863e-06,-0.0003977219542168738,-7.119076845393624e-05,0.00011646861385264436,0.0,-0.07895124793015161,0.2304163497352648,0.9698840168932303,0
1731323452.3427362,0.5060208435904426,-0.09467761059694646,0.07148966203562084,-0.00604769370913664,0.01207045683858897,-0.001910222560098739,0.9999070359399814,-0.00014052365568788686,3.545986505712238e-05,5.823154878403382e-05,-0.00031796581216418527,-9.000571900419391e-05,-0.00018413746267437076,0.0,-0.8324112201632172,0.5068934307156093,0.22394331971225181,0
1731323452.442571,0.5060154270813505,-0.09470304463795334,0.07145843363647032,-0.006003817920100459,0.012117505017608705,-0.001923694135833839,0.9999067054697666,-5.4218529788706796e-05,-0.0002545913403857428,-0.00031259208851941103,0.0008797040489569167,0.0009452043079140913,-0.0002533446257799848,0.0,0.5836673742205162,-0.4753692259009324,0.6582981811739087,0
