time,distance,wave_sensor.distance,wave_sensor.signal,intersection.mean.x,intersection.mean.y,intersection.cov.xx,intersection.cov.xy,intersection.cov.yx,intersection.cov.yy,pdf.id0,pdf.val0,pdf.id1,pdf.val1,pdf.id2,pdf.val2,pdf.id3,pdf.val3
1734952326.213925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,1,0.0,2,0.0,3,0.0,4,0.0
1734952326.3140998,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.4140124,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.5140872,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.614048,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.714075,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.8141086,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952326.9141016,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.014106,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.1140306,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.2140718,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.3140585,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.4140613,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.5140605,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.6140676,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.714084,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.8140721,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952327.9140742,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.014062,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.1140947,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.214077,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.3140535,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.4140592,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.5140598,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.6140547,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.7140486,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
1734952328.8140001,0.0,0.0,0.0,0.20445700911369893,-0.1130070038433701,0.06555349218008061,-0.0036186394822006474,-0.003618639482200647,0.0015844832248202282,0,0.0022296005752466047,1,5.124135932454021e-15,3,0.0005813569346787054,17,1.0767717358881577e-16
