Time,Pose.x,Pose.y,Pose.z,Pose.qx,Pose.qy,Pose.qz,Pose.qw,Twist.linear.x,Twist.linear.y,Twist.linear.z,Twist.angular.x,Twist.angular.y,Twist.angular.z,Heading.qx,Heading.qy,Heading.qz,Heading.qw
1730263559.0402741,-0.25693580433446916,-0.04279371738583995,0.40702639462320633,-0.39826313785275413,0.9075655620820902,-0.04988642975462887,0.1233797701271742,0.010785240855477343,-0.051968958008861844,-0.0016105480848213453,-0.6531046351716636,-0.058151625647606654,-0.07904216477319423,0.0,0.019552652306649453,-0.630922464385072,0.7755994699083044
1730263559.1405652,-0.2557865762135418,-0.047921117234115615,0.40684053967909983,-0.40602474400460936,0.9067324835970982,-0.019770937396753143,0.11220169553212292,0.011470987385969491,-0.051178993892813524,-0.0018551057711199597,-0.6527009357676125,-0.049422179100145465,-0.08263161128521597,0.0,0.022642343209001704,-0.6246610639957692,0.7805676648578772
1730263559.2402456,-0.2545696132915187,-0.052979692676647955,0.4066317926007394,-0.41346747523935967,0.9049006742314161,0.010210479959384738,0.1004746873282879,0.012195606227363041,-0.050693733598700635,-0.0020919266501269536,-0.6562565727836281,-0.04077417736906267,-0.08610220723579398,0.0,0.025521341813339284,-0.6184595922081136,0.7854020587685141
1730263559.3402588,-0.25328845335034195,-0.05796768339247592,0.40640217471435647,-0.4205637915895194,0.9020772612343173,0.04001449660746467,0.08821310576718162,0.012809626473098407,-0.04987222583805606,-0.0022958252608225958,-0.6555090688485379,-0.03168350655586998,-0.08837780881812343,0.0,0.028187857932753625,-0.6123250060458142,0.7901034942563896
1730263559.4402964,-0.25194612200087985,-0.06288546216221101,0.40615363911272123,-0.4272894508281248,0.8982699180376505,0.06960980201939633,0.07542781332143134,0.013418591358136162,-0.049160487630149005,-0.002484481702396468,-0.6561906959294136,-0.02256781439393966,-0.09019647809800177,0.0,0.03063950289302791,-0.6062644379766291,0.7946726697875989
1730263559.5402522,-0.2505461328072121,-0.06773160468054908,0.40588824899308407,-0.4336179893540016,0.8934890843455072,0.09895370579553131,0.06213581554426725,0.014005381486004644,-0.04848042757177168,-0.0026549418273703112,-0.6572900426288186,-0.013386694263359604,-0.09142468001042092,0.0,0.03287349830462927,-0.6002848111993853,0.799110429510549
1730263559.6402504,-0.24909153527460498,-0.07250640476261175,0.40560800267461755,-0.4395256395895414,0.8877454358469767,0.128013324173885,0.04835123690473014,0.014546752268109909,-0.04775055117756511,-0.0028026128722186544,-0.657683997569446,-0.004157930042757305,-0.09190406474495676,0.0,0.034886584961168934,-0.5943930669525606,0.8034175801838519
1730263559.7403662,-0.2475851701316591,-0.07721069580186694,0.4053148769853605,-0.4449895174715632,0.8810499800967552,0.15675867476207384,0.03408782478790639,0.015047915823881835,-0.046993769008299976,-0.002928194879185291,-0.6576409560748845,0.005050912310072427,-0.09167211506666889,0.0,0.03667550070634133,-0.5885947075138253,0.8075959249121145
1730263559.8402517,-0.24603090908039915,-0.08184213093391829,0.4050110707328286,-0.4499836243255771,0.8734201280579288,0.18513992770332577,0.01937072306591771,0.015558167435381406,-0.04636070831997677,-0.003041103385416164,-0.6592606292456353,0.014226732688495143,-0.09102404884540377,0.0,0.03823602752825768,-0.5828967630804752,0.8116460865359746
1730263559.940265,-0.24443092806859046,-0.08640347507214415,0.4046984723875645,-0.45448819638860416,0.8648669517854046,0.21313822997090343,0.004210698009431634,0.015998528475970723,-0.045609787582175355,-0.003125733050166275,-0.6591143728647195,0.023273623548651968,-0.0894907667615689,0.0,0.03956390220015513,-0.5773049541690849,0.8155695479445805
1730263560.040257,-0.24278859859820695,-0.09089383168976188,0.40437922399341,-0.45848005883112525,0.8554089607758096,0.24071207682900317,-0.01136844524662447,0.016423976134604903,-0.04490542930243912,-0.0031926164031999345,-0.6595128949524245,0.032195697088125384,-0.08740008947306524,0.0,0.04065465092944895,-0.5718239595893548,0.8193683900403753
1730263560.1402967,-0.24110645577721174,-0.09531459255062755,0.404055324822998,-0.46193889958993345,0.8450618394693864,0.26783384472059035,-0.02734907933450476,0.016815911581998546,-0.04419311061678772,-0.003237929468978194,-0.6596510557887068,0.040923878740916124,-0.0846546044669786,0.0,0.041503178960897405,-0.5664590894705582,0.8230440972951121
1730263560.240257,-0.23938768947598565,-0.09966531719538896,0.40372891965982727,-0.4648436405955851,0.8338469947887318,0.2944646019380948,-0.04370557498858326,0.017192885179205152,-0.04352046535376066,-0.0032650433559762316,-0.6602209994522926,0.04946231083904132,-0.08135621434666611,0.0,0.04210413847578694,-0.5612151202928055,0.8265983488236253
1730263560.3402896,-0.23763463221979314,-0.10394768337159102,0.4034020076412086,-0.4671755589646945,0.8217822481175571,0.32057841690967964,-0.060418642789812044,0.017525449872927285,-0.04281114806344168,-0.0032681649015860134,-0.6600501061090313,0.05768575154473716,-0.0773765201067501,0.0,0.042451899710643316,-0.5560963472818498,0.8300329443767529
1730263560.4402606,-0.23584988418913228,-0.10816252524703801,0.403076658341797,-0.4689160529050856,0.8088888145174465,0.346144266609553,-0.07746462269842583,0.017853073317417537,-0.04216162714902314,-0.003254512567813059,-0.6605985276423236,0.06567696699368565,-0.07290835351772056,0.0,0.042540607710667505,-0.5511059501593072,0.8333501835330777
1730263560.5402765,-0.2340358697970341,-0.11231096721496478,0.4027549265135123,-0.4700475315159251,0.7951885283607522,0.3711330628863478,-0.09481968209103406,0.018136701937687887,-0.041476548259938927,-0.003216707816037776,-0.6603682664483282,0.07325964375592836,-0.06780242818923822,0.0,0.042364110472749114,-0.5462470242873085,0.8365521326260027
1730263560.641375,-0.23219537388639236,-0.11639320838336217,0.40243894371672934,-0.4705532711108085,0.7807080345361934,0.39551046978590093,-0.11245466707650555,0.018289508958751585,-0.04056634192420186,-0.0031400070813296806,-0.6562393306973,0.07999287786224203,-0.06180603838486499,0.0,0.04191614362524003,-0.5415225413203173,0.839640622019667
1730263560.7405841,-0.2303302774529748,-0.12041133675863247,0.4021306973104214,-0.4704179566266857,0.765468977586779,0.4192538572546111,-0.13034720408415038,0.01873607915665083,-0.04036465351161513,-0.0030965310773535715,-0.6633564940425065,0.08772542251583679,-0.05634017958557207,0.0,0.04119034278308429,-0.5369343542596746,0.8426178581522933
1730263560.8402562,-0.2284428135366008,-0.1243664728789031,0.4018322498938306,-0.46962709184090606,0.7494976293891054,0.44233522764734395,-0.14846967546046863,0.01891162993365774,-0.039628874488628514,-0.002990323178238139,-0.6615017112772881,0.09389287311497135,-0.04958739480319697,0.0,0.04018021729218824,-0.5324831775995897,0.8454863781941115
1730263560.9402363,-0.22653478570400193,-0.12826046909009056,0.4015456074312113,-0.4681671201071062,0.7328186349384758,0.4647313775693568,-0.16679671051916944,0.019083891097412226,-0.03894733523190742,-0.002866967371785951,-0.660209889810386,0.09964805183807679,-0.042461648599339215,0.0,0.03887926633696744,-0.5281691847972444,0.8482486161967572
1730263561.0402496,-0.224608192680397,-0.13209458759829534,0.40127281679397664,-0.46602573196087976,0.7154602991706562,0.4864162682696794,-0.18529919434137102,0.019264524696327435,-0.038338387913265666,-0.0027277073588178676,-0.6598151148459411,0.10503480382871308,-0.034994758125540565,0.0,0.03728106849460309,-0.523991718226895,0.8509070461346098
1730263561.1402454,-0.2226647052869925,-0.13587057114111029,0.40101588382939707,-0.4631916047184036,0.6974500905391515,0.5073673138352798,-0.20394930099633204,0.0194346607358167,-0.037759421207298784,-0.0025693014605586814,-0.6596059347915222,0.10993156167629294,-0.027160101214036562,0.0,0.03537942566345868,-0.519949354408714,0.8534640971298589
1730263561.2402802,-0.22070623313639454,-0.1395895192151302,0.40077684777174094,-0.4596552152062373,0.6788198326548437,0.5275592032720237,-0.22271507576081456,0.019583059491720612,-0.0371863247368186,-0.002390157723875254,-0.6591550468550845,0.11424491233297178,-0.018972295681838326,0.0,0.033168554351371476,-0.5160398499397488,0.8559221461537267
1730263561.340253,-0.21873380576577656,-0.14325400804548524,0.4005576415388665,-0.4554069155974979,0.6595950863135754,0.5469755280506766,-0.24157118009117676,0.019724997810849434,-0.03664623358678553,-0.0021921428023064103,-0.6589336855470767,0.11803362582971427,-0.010484496740623349,0.0,0.03064287926468615,-0.5122595617967383,0.8582838430835009
1730263561.4402626,-0.21674907580646902,-0.14686522525940454,0.400360273319896,-0.4504396913450627,0.6398094313445504,0.5655933100776546,-0.26048451704262604,0.019846608931084603,-0.03611091547933431,-0.0019736135079553175,-0.6584319306649684,0.12118896700204257,-0.0017212612902325847,0.0,0.02779733754117231,-0.5086037881549225,0.8605518547421096
1730263561.5402513,-0.21475324413061284,-0.15042500046135504,0.4001866931552469,-0.4447472651535295,0.6194942190194787,0.5833941158609256,-0.27942456641954605,0.019959192168730322,-0.03559931340539095,-0.0017358777820903092,-0.657983418796151,0.12375296641183624,0.007270557939790324,0.0,0.024627857256965292,-0.5050671297481514,0.8627286149739641
1730263561.6402483,-0.21274695859687248,-0.15393591211540808,0.4000388034831822,-0.438323237434771,0.5986771414567067,0.6003641832570421,-0.2983643197234428,0.020063592072504445,-0.03511040579463118,-0.0014789510277286766,-0.6575695281074622,0.12570903286777385,0.016453709985537558,0.0,0.021130616415295796,-0.5016423824196006,0.8648169848067837
1730263561.7402594,-0.2107315256170309,-0.15739915110110278,0.3999185507434313,-0.43116490511242755,0.5773947276150075,0.616484080269606,-0.317268863735351,0.02015555041854915,-0.03463448732149919,-0.0012026002269788913,-0.6570061786379305,0.12700990016550318,0.02578421772220819,0.0,0.017303029927003208,-0.49832151797925167,0.8668196293775307
1730263561.8402915,-0.20870727668925398,-0.16081736942341346,0.3998278053018234,-0.42326802553611415,0.55567535161953,0.6317425045195751,-0.33611083015072,0.020231751882410137,-0.03416405167760045,-0.0009069730673329059,-0.6561435326559417,0.12761682198138782,0.0352052877419306,0.0,0.013143584924093132,-0.49509531291388154,0.868739245864977
1730263561.9402514,-0.20667559877063235,-0.16419120715112057,0.3997684662379468,-0.41463436523921526,0.5335607603602771,0.6461204861934858,-0.3548514837048444,0.0203253274091648,-0.033752572596527995,-0.0005936403060691465,-0.6560111555713211,0.12772295815877718,0.044734419231069016,0.0,0.008652481279758777,-0.4919536283999232,0.8705784066193313
1730263562.0402443,-0.20463605394039813,-0.16752411553648444,0.39974234990892227,-0.40526005828153455,0.5110749373885578,0.6596125648441791,-0.37346747895179944,0.02039673207265884,-0.0333311817182161,-0.00026117972889763984,-0.6552839063407547,0.127067964906096,0.05424890089624576,0.0,0.0038308513410254034,-0.48888481017311985,0.8723399377306965
1730263562.1402555,-0.20258965869732426,-0.1708168968053371,0.3997512867073246,-0.39514947710764536,0.4882596933587561,0.6722035076063451,-0.3919206640947807,0.020461630240322756,-0.032924076135126,8.935784280201209e-05,-0.6544272394354008,0.12574069889943498,0.06372975486191561,0.0,-0.0013186955738457324,-0.4858760251022188,0.8740267440260919
1730263562.2403164,-0.2005361835640278,-0.17407214427112794,0.3997970652445947,-0.38430325720522757,0.46514501735870745,0.6838867650007013,-0.41018290064883994,0.020526059983385796,-0.032538696797523414,0.00045759161468317565,-0.6535918509575092,0.12377387727146345,0.07314315169622121,0.0,-0.006791215484548704,-0.4829137913538367,0.8756415645185566
1730263562.340253,-0.19847565675341355,-0.17729177304498875,0.3998814547271963,-0.37272512297544924,0.4417655613284252,0.6946544262493138,-0.4282223716941404,0.020614871956540885,-0.03221129401415048,0.0008442881545384333,-0.653522306936664,0.12130998018587202,0.08254382765523804,0.0,-0.012580807778326743,-0.47998316227086985,0.8771874869217531
1730263562.4402597,-0.19640787196318413,-0.18047781442124702,0.40000620165276224,-0.3604195503466959,0.41815513044435765,0.7045003931897291,-0.4460081059873963,0.02067658601025006,-0.03185846944019281,0.0012473931272571047,-0.6525414849900466,0.11804240706770026,0.0916870894301857,0.0,-0.01867924278041031,-0.47706859391969986,0.8786675381420614
1730263562.540245,-0.19433321150276645,-0.18363115860871637,0.4001729635007141,-0.3473969052461643,0.3943560455048604,0.7134168327256194,-0.46350309856882504,0.020749592545503376,-0.03153798334429506,0.001667858651164119,-0.651826939904986,0.1142004297443767,0.10067495806639928,0.0,-0.02507523480525404,-0.47415429184626506,0.8800846210014286
1730263562.6403036,-0.1922502417328068,-0.18675520576371155,0.40038350011964663,-0.3336583447701283,0.3703914777301013,0.721404540695182,-0.4806846688365917,0.020819343407346206,-0.031224942137229213,0.0021043196270022595,-0.6508788934709334,0.10971033396879827,0.10939177720287996,0.0,-0.03175680446599815,-0.4712232729239425,0.8814420754791298
1730263562.7402744,-0.1901596918612098,-0.18984984536701605,0.4006393201421932,-0.3192212562094019,0.3463110359574132,0.7284565705719319,-0.49751128705666026,0.0209116013485917,-0.030955429756110722,0.002558947002969811,-0.6504634550550579,0.10471237932150465,0.11793071336435905,0.0,-0.03870884765961117,-0.4682586287548921,0.882743157271385
1730263562.840297,-0.18805987428056326,-0.19291832359870317,0.40094214314151055,0.3040890485349216,-0.3221380191979097,-0.7345758247023483,0.5139604118132429,0.02099043873074919,-0.030673476073590545,0.0030271141988796077,-0.6494217018828082,0.09903935415937011,0.12604448921812345,0.0,-0.04591408882800327,-0.4652433349319045,0.8839912532081604
1730263562.94024,-0.18595001342613565,-0.19596225334463563,0.4012935584936489,0.28827316074268367,-0.2979076564521834,-0.739762403039416,0.5300011321421306,0.02111090987145813,-0.03045704477931746,0.0035162024125291813,-0.6494196065137108,0.092963785178684,0.13401936532604708,0.0,-0.05335535355135785,-0.4621595123589986,0.8851902571670692
1730263563.0402844,-0.18382978645774845,-0.19898236027037905,0.4016950021365648,0.2717909228005104,-0.2736616781294252,-0.7440168036456701,0.5455987317612769,0.02119435634704277,-0.03018979729281899,0.004012938118453598,-0.6479980146998906,0.08615019993810821,0.14131921493734761,0.0,-0.06101072344042856,-0.45899072424883597,0.8863437294181103
1730263563.1402748,-0.1816977087697576,-0.2019807892535613,0.40214805052287333,0.2546530721279151,-0.24942969747613977,-0.747343367444184,0.560726787312648,0.021323542543376286,-0.02998817929867759,0.004531071543064657,-0.6476625788739807,0.07897714088820751,0.14843320382345163,0.0,-0.06885723622843383,-0.4557207111837048,0.8874555281349032
1730263563.2402365,-0.1795532598298079,-0.20495807723821668,0.40265401471625184,0.23688022900898661,-0.22525336536430887,-0.7497460455664295,0.5753516712882693,0.021451465630634686,-0.029782565434658806,0.005061287915227964,-0.6469408984767047,0.07127130190328947,0.15501174702400222,0.0,-0.07687022258897454,-0.4523339656977024,0.8885296575552846
1730263563.3402524,-0.1773944239954599,-0.20791659841553906,0.4032144807562724,0.21848289772213522,-0.2011584000687203,-0.7512319056966007,0.5894498666962146,0.021584570683016596,-0.029580021071126148,0.005603677066954088,-0.6460015762717921,0.06309579266319536,0.16105232045348858,0.0,-0.08502421398093714,-0.44881566354770547,0.8895703362810367
1730263563.4403133,-0.17521986335594208,-0.21085752133169336,0.4038308324125799,0.19947906439731397,-0.17717914242957633,-0.7518080441192602,0.6029928019078373,0.02174039196216607,-0.029402177049377747,0.00616203859811692,-0.6453394498960585,0.054529785950527015,0.16664946666716254,0.0,-0.09329380639700748,-0.4451515467841179,0.8905820378177773
1730263563.540276,-0.17302844015939084,-0.21378151339157828,0.4045043109977078,0.1798906922622274,-0.15335280036107393,-0.7514830753511417,0.6159508461879273,0.02191545462872619,-0.029241551985034413,0.006735161605944953,-0.6448171689863236,0.04558627178342028,0.17174631664752435,0.0,-0.1016507415544583,-0.44132949101893965,0.8915690702903463
1730263563.6402645,-0.1708187294588264,-0.2166894070367412,0.40523614716471057,0.15973941436140104,-0.12971388010502916,-0.7502673430948519,0.6282965404114259,0.02209934102802896,-0.02908187633850824,0.007319101558004361,-0.6441007360147568,0.036277430921849964,0.17622879958408674,0.0,-0.11006606886351,-0.4373388971838642,0.8925357973184799
1730263563.740285,-0.16858852255401047,-0.2195828243849695,0.4060277669761581,0.1390415966690854,-0.10628903539644513,-0.7481719258514266,0.6400069098986138,0.022297358954053836,-0.028928062718314548,0.007914526249950374,-0.643323081517145,0.02665539916107951,0.18010768346615208,0.0,-0.11851240307566913,-0.43316986017863374,0.8934868116262562
1730263563.8402722,-0.16633451120258436,-0.22246451504228917,0.40688099819872137,0.11780477060490571,-0.08309448158015352,-0.7452068322176495,0.6510638373998258,0.022541908526437067,-0.028819201446207792,0.008532991707762243,-0.6433844262509171,0.016783193810649088,0.1836204856349587,0.0,-0.12696575143228642,-0.42881227271880074,0.8944270415908565
1730263563.9402404,-0.16406008735170124,-0.22532851300377843,0.40779496374767144,0.09610193528615657,-0.06021471073561873,-0.7413936929582449,0.6614181723289866,0.022751474615332525,-0.02864909145843092,0.009142563281752449,-0.6419411231059481,0.006627210379962314,0.18608025109402623,0.0,-0.13539183801387916,-0.42426319954781755,0.8953601441368005
1730263564.040258,-0.1617579329586287,-0.22818221470334862,0.4087728990688334,0.07390619792037269,-0.037625379878652214,-0.7367392953031864,0.6710718407548524,0.02301821825855148,-0.02853289456309546,0.009777940494777027,-0.6415949968563028,-0.003686886110938365,0.18821682359591957,0.0,-0.14376455204740074,-0.4195176691523398,0.8962905102942896
1730263564.1403284,-0.1594285370774655,-0.2310229327092153,0.40981487442402353,0.05126654195598062,-0.015381077021917794,-0.7312640912318973,0.6799911712811489,0.023278884802567044,-0.028388797176942922,0.010413010710945513,-0.6405436424228581,-0.014158021812231187,0.1894976860404889,0.0,-0.15206397881695755,-0.4145691935201681,0.89722289879962
1730263564.2406409,-0.15706908016779722,-0.23385190488008023,0.41092225192169274,0.028201782466207692,0.006496663249329449,-0.7249837351095179,0.6881577120537168,0.023544407501057595,-0.02822957830976445,0.01105023234617619,-0.6390991762740638,-0.02470848520945851,0.19000158512430304,0.0,-0.16026305918998776,-0.4094175070564656,0.8981609303319397
1730263564.340253,-0.15467777947060918,-0.23666889298513885,0.4120958671323335,0.004742209300712119,0.027976601693429037,-0.7179174234435486,0.6955497065809256,0.02398118307725074,-0.028250193525760595,0.011769611936180807,-0.6417181327819292,-0.03552598587492204,0.1910496011821387,0.0,-0.16834030104016548,-0.40406141751795605,0.8991083994263909
1730263564.440251,-0.15225200242863263,-0.23947446371588657,0.41333690016046276,-0.019088875824918458,0.049035566414785896,-0.7100830838846462,0.7021489457565201,0.024258429763886494,-0.028056469882328596,0.012410667603238248,-0.6394903012797476,-0.046127041212714305,0.18998616818568995,0.0,-0.17627543253825134,-0.3985012347533543,0.9000687405879089
1730263564.540255,-0.14979056092964124,-0.24226732875865428,0.41464571822649776,-0.0432527708305599,0.06963847810370988,-0.7015045368574776,0.7079343648610752,0.024613147412822087,-0.02792721217625004,0.013087506653757333,-0.6387753234604254,-0.05679236586737937,0.18870261012851294,0.0,-0.18404902633387982,-0.39273914774154783,0.9010449032855097
1730263564.6402507,-0.14729038205538292,-0.24504818122525915,0.41602360087420076,-0.06772819323054714,0.08976707115338521,-0.6922004420739315,0.7128908140598547,0.025002230031943306,-0.02780901549517215,0.013779069677609801,-0.6383974127347836,-0.06742538347425459,0.18685084760502796,0.0,-0.19164430891467663,-0.3867778943617532,0.9020395331102204
1730263564.7402706,-0.1447495255411773,-0.2478162399369789,0.4174711740995446,-0.09248176130209763,0.10939419311079025,-0.6821943046887476,0.7170013702848392,0.02540416768063079,-0.02767579643683435,0.014473226937855401,-0.6377938915859988,-0.07793499342089584,0.18426882574647158,0.0,-0.19904763946288315,-0.3806201598759306,0.9030549989453993
1730263564.8402476,-0.14216572835768215,-0.25057092229588657,0.41898917470910324,-0.1174824122968171,0.12849629488285869,-0.6715094995172891,0.7202510514121714,0.025843603673063778,-0.02755282790133288,0.01518331484355716,-0.6375819534573276,-0.08835127956458971,0.18114249923027143,0.0,-0.20624612200700995,-0.3742703068156301,0.9040930674400748
1730263564.9402926,-0.13953654337822757,-0.2533116725197319,0.4205783975574414,-0.14270011293266616,0.1470520596940765,-0.6601694869057978,0.7226261952539983,0.02628241283139456,-0.027397664832918545,0.01588652426797813,-0.6368159872719363,-0.09850465238772203,0.17721246670075527,0.0,-0.21322960657882575,-0.36773262640445764,0.9051551526428597
1730263565.04029,-0.13686004961140827,-0.2560372323721907,0.4222392676078096,-0.16809918355863407,0.16503753565616497,-0.648200830390012,0.7241139135475576,0.02676994150565928,-0.027260694093528104,0.016611805582381362,-0.6367009420207647,-0.10853327308200454,0.172828753974244,0.0,-0.2199894456575525,-0.36101223025604795,0.9062421383961556
1730263565.1402817,-0.13413445552810982,-0.258746101714591,0.42397205927774584,-0.1936424152973684,0.18242957029008475,-0.6356316372753658,0.7247030347502449,0.02725200346352408,-0.027084780214957315,0.017325413523616395,-0.6359412102710548,-0.11818477908098983,0.16765150216984376,0.0,-0.2265181603645313,-0.35411533351321495,0.9073543153564064
1730263565.2402527,-0.13135632088054286,-0.26143826305127027,0.42577806405997676,-0.21930763172863857,0.19921653552825325,-0.6224829661395698,0.7243838012433597,0.02778958858974943,-0.026929600416980334,0.018065405841027577,-0.6359732614293007,-0.1276767198675533,0.16208252528510952,0.0,-0.23281196296249945,-0.34704634869782247,0.9084918391251829
